Unnamed: 0,MF: BLCA,METH: BLCA,GE: BLCA,CNA: BLCA,hsa04010,hsa04012,hsa04110,hsa04115,hsa04370,hsa04520
PPP2R3A,0.0304284259138458,0.0584475580833277,0.0703581715810263,0.0,0,0,0,0,0,0
PPFIA2,0.0604359656464944,0.1361318181139501,0.2280649517183515,0.0,0,0,0,0,0,0
GRM7,0.1218178953197265,0.3972655894525873,0.4770455008074306,0.0,0,0,0,0,0,0
GRM4,0.0908580118205445,0.1114656699865214,0.0205389069938373,0.0,0,0,0,0,0,0
GRM6,0.0,0.3973472716265054,0.2369863280462009,0.0,0,0,0,0,0,0
GRK1,0.0,0.242133090221462,0.0,0.0,0,0,0,0,0,0
AGA,0.0,0.0135740580707204,0.0089084108456541,0.6704545454545454,0,0,0,0,0,0
UNC13D,0.0,0.211977547397707,0.122695209276116,0.7348484848484849,0,0,0,0,0,0
ALPG,0.0,0.0,0.0,0.0,0,0,0,0,0,0
SLC9A5,0.0306341804378156,0.0104200387523507,0.0614021249065574,0.409090909090909,0,0,0,0,0,0
EDNRB,0.0273668366896946,0.0,0.2754570735512492,0.0,0,0,0,0,0,0
PPP1R9A,0.0564648852930357,0.0866014487269288,0.1283364897801608,0.0,0,0,0,0,0,0
DOC2B,0.0,0.0534511540814444,0.149266317410185,0.0,0,0,0,0,0,0
KLHL17,0.030684816672688,0.0159071532296954,0.1085461646366032,0.0,0,0,0,0,0,0
NEU3,0.0,0.0227451936468459,0.0204023632728144,0.0,0,0,0,0,0,0
DAOA,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MMP26,0.0,0.0,0.0,0.0,0,0,0,0,0,0
TSEN34,0.0305736594861395,0.013634462237025,0.0457595224401845,0.587121212121212,0,0,0,0,0,0
ASIC3,0.0,0.0796308591128609,0.0425731510566112,0.0,0,0,0,0,0,0
NAIP,0.0,0.0,0.0336689597325078,0.0,0,0,0,0,0,0
NLGN2,0.0,0.026507286137204,0.065051713732713,0.0,0,0,0,0,0,0
OLFML3,0.0,0.1282280193769548,0.2912803499958833,0.0,0,0,0,0,0,0
SRP54,0.0,0.0,0.0008002227343593,0.0,0,0,0,0,0,0
LY9,0.0,0.1912218966886652,0.1705505129897166,0.0,0,0,0,0,0,0
ABCB7,0.0304127231755201,0.0,0.0381488288895787,0.0,0,0,0,0,0,0
GRIN3B,0.0,0.1349090372570812,0.0442560883566676,0.5492424242424242,0,0,0,0,0,0
GSC,0.0,0.2652606675713321,0.0922539206918651,0.0,0,0,0,0,0,0
SGSM3,0.0615064644635035,0.0062387143999565,0.0067164872252147,0.0,0,0,0,0,0,0
POU2F3,0.0,0.2862482777610373,0.0267464909480516,0.6136363636363635,0,0,0,0,0,0
SLC17A1,0.0,0.2986502449794156,0.0,0.0,0,0,0,0,0,0
PTPRCAP,0.0,0.1171505022464344,0.0969716790209593,0.0,0,0,0,0,0,0
EMILIN2,0.0614085806388447,0.0428429643210364,0.0303347609226978,0.0,0,0,0,0,0,0
CLIC6,0.0,0.3943486735215354,0.2659037002607146,0.0,0,0,0,0,0,0
DNAI1,0.0,0.0552787185945475,0.0472083495793894,0.0,0,0,0,0,0,0
SERPINB2,0.0,0.21905043627565,0.1277764778715007,0.678030303030303,0,0,0,0,0,0
VPREB1,0.0,0.3834741305912716,0.0,0.0,0,0,0,0,0,0
SLC2A2,0.0,0.3697701733247458,0.0,0.8257575757575757,0,0,0,0,0,0
CDC14A,0.0305925350109782,0.0,0.0437048621204241,0.0,0,0,1,0,0,0
SLC9A2,0.0,0.0526517583974551,0.081366145385451,0.0,0,0,0,0,0,0
KCNG3,0.0,0.1578778055097053,0.1970500999620834,0.0,0,0,0,0,0,0
COL9A2,0.0,0.0070546405152762,0.015012739095702,0.0,0,0,0,0,0,0
WNT6,0.0,0.0092516848680392,0.0641914364367143,0.0,0,0,0,0,0,0
KCNG4,0.0,0.2005540541671791,0.0,0.0,0,0,0,0,0,0
ASIC2,0.0,0.2890122610505111,0.2311671718029513,0.0,0,0,0,0,0,0
ALG9,0.0,0.0996029909931459,0.0285823699660921,0.6136363636363635,0,0,0,0,0,0
PLA2G7,0.0613703338144347,0.0925420095513604,0.123312364617031,0.0,0,0,0,0,0,0
ABCA4,0.0,0.1974612581991986,0.0190921015496918,0.0,0,0,0,0,0,0
FMOD,0.0,0.0641314868696192,0.1702086275225774,0.2727272727272727,0,0,0,0,0,0
GDF7,0.0,0.533270906812961,0.0013453435777286,0.0,0,0,0,0,0,0
UPK1A,0.0,0.3393748516801037,0.1444779848215535,0.0,0,0,0,0,0,0
TFCP2L1,0.0,0.0621315298779675,0.0290301876005466,0.0,0,0,0,0,0,0
PLA1A,0.0,0.2304792844671158,0.0582798225220298,0.0,0,0,0,0,0,0
AP3B2,0.0,0.0021728661636108,0.0548871381674,0.0,0,0,0,0,0,0
PRADC1,0.0,0.0057419629141581,0.0119308963341826,0.0,0,0,0,0,0,0
CASP4,0.0,0.0134304093476095,0.0157125232488287,0.6136363636363635,0,0,0,0,0,0
WHRN,0.0,0.0,0.0,0.0,0,0,0,0,0,0
SH3BGR,0.0301558549317229,0.0608276241365408,0.1612959954286885,0.0,0,0,0,0,0,0
PLA2R1,0.0297999433582562,0.0241408949844774,0.0318959472388056,0.0,0,0,0,0,0,0
PDILT,0.0615440352668235,0.5444250636303646,0.0,0.0,0,0,0,0,0,0
COL6A2,0.0,0.2285123943027588,0.2653604243597058,0.0,0,0,0,0,0,0
SLC6A5,0.0,0.2112764069002747,0.0,0.0,0,0,0,0,0,0
TMEM67,0.0612945871772913,0.0088873953093807,0.0067068364539638,0.0,0,0,0,0,0,0
GABRG1,0.0608102765984958,0.0,0.0,0.0,0,0,0,0,0,0
RAB3C,0.0,0.1020982768207513,0.303494474242597,0.0,0,0,0,0,0,0
TIMP4,0.0306344683963789,0.0896642156347826,0.225566127579144,0.0,0,0,0,0,0,0
CNN2,0.0,0.0187514643709939,0.0067846737077631,0.5492424242424242,0,0,0,0,0,0
HOXB8,0.0611865051150384,0.1262257149568886,0.046081130367381,0.0,0,0,0,0,0,0
PPP1R17,0.0305222917871064,0.3543437347037743,0.0,0.0,0,0,0,0,0,0
COL11A1,0.0607623724516227,0.0,0.3428334911311299,0.0,0,0,0,0,0,0
ITLN1,0.0615318631649532,0.0983869972743006,0.1161605666981485,0.0,0,0,0,0,0,0
NEURL2,0.0,0.0065684103513085,0.0343443805515254,0.0,0,0,0,0,0,0
CDH8,0.0303704119832004,0.1921258649998781,0.0632131505373158,0.0,0,0,0,0,0,0
HOXA2,0.0307664030155483,0.0747298592628237,0.00904342494986,0.0,0,0,0,0,0,0
HOXA11,0.0307102973278487,0.1995144048171397,0.0910585346119184,0.0,0,0,0,0,0,0
MYH4,0.0919150482164986,0.8938009982433981,0.0,0.0,0,0,0,0,0,0
MYO18B,0.090130586435357,0.1254223233121458,0.3627734684581848,0.0,0,0,0,0,0,0
UCP1,0.030740009026312,0.0754408421032565,0.0650184922210026,0.0,0,0,0,0,0,0
C4BPA,0.0612418158021587,0.4082581406329799,0.2013372648814503,0.2727272727272727,0,0,0,0,0,0
HTRA1,0.0,0.0094696980221824,0.1400519578861609,0.0,0,0,0,0,0,0
ADORA2B,0.0,0.0060455616853798,0.0438961236377953,0.7878787878787878,0,0,0,0,0,0
FOXA2,0.0303354342979208,0.3047828524764847,0.1648110550621189,0.0,0,0,0,0,0,0
EN2,0.0,0.2205852788254216,0.0489539335416311,0.2272727272727272,0,0,0,0,0,0
PCDHA6,0.0,0.5250692726413608,0.1533252619748492,0.0,0,0,0,0,0,0
AMH,0.0,0.0551668124244004,0.1783820018452303,0.0,0,0,0,0,0,0
NAXE,0.0,0.078364111517657,0.0,0.0,0,0,0,0,0,0
GPLD1,0.0306916482375192,0.2645433432309593,0.1637662441105268,0.0,0,0,0,0,0,0
GNRH1,0.0,0.0642353014339511,0.0504501954671766,0.9545454545454546,0,0,0,0,0,0
GRP,0.0,0.298294418239553,0.1900684069545816,0.0,0,0,0,0,0,0
ELOA3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
RETN,0.0,0.3260653900383204,0.0308968791884712,0.0,0,0,0,0,0,0
BSN,0.090200582229293,0.0607683666400531,0.101073917023135,0.0,0,0,0,0,0,0
NAPG,0.0306435616577638,0.0290886243903791,0.0404153526532248,0.0,0,0,0,0,0,0
CHRND,0.0307270549283888,0.0150489544832118,0.0,0.7840909090909091,0,0,0,0,0,0
ART1,0.0,0.3330768517884077,0.0,0.0,0,0,0,0,0,0
RASA3,0.0307218895278364,0.04123412298733,0.1921272225002455,0.0,0,0,0,0,0,0
PLA2G5,0.0,0.2076699599187646,0.296440928259028,0.0,0,0,0,0,0,0
BCHE,0.0307574598495785,0.289683718260141,0.4656505624568842,0.8257575757575757,0,0,0,0,0,0
KCNQ2,0.0293274166956474,0.0976257954605439,0.171790429187368,0.0,0,0,0,0,0,0
CDC42EP5,0.0,0.0595699530212484,0.1064882523276138,0.587121212121212,0,0,0,0,0,0
WNT5B,0.0606559037100792,0.4260196545787154,0.2277584912367796,0.0,0,0,0,0,0,0
PDC,0.0,0.0,0.0,0.0,0,0,0,0,0,0
HOXD11,0.0,0.0229711311657123,0.0418107327911011,0.0,0,0,0,0,0,0
MSLN,0.0898091641715076,0.349306898522687,0.1320689942884531,0.0,0,0,0,0,0,0
SCN4B,0.0,0.0080545172640576,0.2443668845219352,0.6136363636363635,0,0,0,0,0,0
PTF1A,0.0,0.4531896869558797,0.0,0.2803030303030303,0,0,0,0,0,0
SLC22A12,0.0,0.4814730282286794,0.0,0.0,0,0,0,0,0,0
OPHN1,0.0,0.1952812143392597,0.0937006916335482,0.0,0,0,0,0,0,0
MUC13,0.0,0.4382471651406385,0.0851833045335405,0.0,0,0,0,0,0,0
PNISR,0.0,0.0071296404175518,0.0211698315540436,0.8219696969696969,0,0,0,0,0,0
CENPBD1,0.0,0.0,0.005482560584151,0.0,0,0,0,0,0,0
PECR,0.0307287452973477,0.0123007382268635,0.0300169750939399,0.0,0,0,0,0,0,0
PDE10A,0.0,0.0353682988972605,0.021652886015332,0.7196969696969696,0,0,0,0,0,0
ZNF33A,0.0,0.0011963017082141,0.0112474849948949,0.0,0,0,0,0,0,0
GFRA4,0.0,0.2975578818340227,0.0,0.0,0,0,0,0,0,0
PSPN,0.0,0.0,0.0251614509047005,0.0,1,0,0,0,0,0
MUC6,0.0303276401278682,0.3928515864823971,0.2076923201110099,0.0,0,0,0,0,0,0
AOX1,0.0919075618665098,0.3541342330361783,0.4716856599379727,0.0,0,0,0,0,0,0
THBS3,0.030594547947597,0.1189620580482791,0.0393138303023115,0.0,0,0,0,0,0,0
GPR26,0.0,0.3776136441324307,0.0,0.0,0,0,0,0,0,0
MBTPS2,0.0,0.1918813697535527,0.0307879632771159,0.0,0,0,0,0,0,0
KCNQ5,0.02869935280504,0.3625965428085116,0.4185585390951828,0.8219696969696969,0,0,0,0,0,0
CLCA2,0.0302404077812742,0.0,0.033247208776648,0.0,0,0,0,0,0,0
COL8A2,0.0,0.1446118379652311,0.1916836514980068,0.0,0,0,0,0,0,0
DIMT1,0.0,0.0114607545561914,0.0413511225157791,0.0,0,0,0,0,0,0
B4GALT1,0.0,0.0792324483279131,0.034544613436376,0.0,0,0,0,0,0,0
KCNK9,0.0615121643507504,0.6384516871696323,0.1427323483431797,0.0,0,0,0,0,0,0
SAA4,0.0,0.4016956078167424,0.0117336156339866,0.0,0,0,0,0,0,0
SLC5A7,0.0306992076945714,0.0399235232385382,0.321845892161429,0.0,0,0,0,0,0,0
PTGER1,0.0,0.0058679313384171,0.0527990483888093,0.0,0,0,0,0,0,0
MMP17,0.0,0.0470814419372769,0.0456200749766175,0.3333333333333333,0,0,0,0,0,0
ADCY10,0.0607164828870086,0.3224986834557369,0.0229834067260111,0.0,0,0,0,0,0,0
HTR1F,0.0306846537505677,0.139828717403268,0.0705175823694332,0.0,0,0,0,0,0,0
RAX,0.0,0.4724061977631016,0.0,0.0,0,0,0,0,0,0
POFUT1,0.0307586287061974,0.00370005418256,0.0115355931929706,0.0,0,0,0,0,0,0
COL25A1,0.0,0.0,0.3848927616637374,0.0,0,0,0,0,0,0
KLK1,0.0,0.4432491824063043,0.0823319561046416,0.0,0,0,0,0,0,0
BST1,0.0,0.3791718230460758,0.1338887607227734,0.0,0,0,0,0,0,0
CHRDL1,0.0,0.0439282449706032,0.6567914438983093,0.0,0,0,0,0,0,0
ADCY7,0.0,0.1442574226444853,0.0142141749871854,0.0,0,0,0,0,0,0
GAL3ST4,0.0,0.1377825716588683,0.0490523240990073,0.0,0,0,0,0,0,0
PRIMA1,0.0,0.1337918961885439,0.4773868594625205,0.0,0,0,0,0,0,0
TCFL5,0.0,0.0176120070110817,0.0399888214155444,0.0,0,0,0,0,0,0
NPNT,0.0,0.0185876290483677,0.0489987729000678,0.0,0,0,0,0,0,0
TJAP1,0.0,0.0649498565582137,0.0183385153141775,0.0,0,0,0,0,0,0
DNAJC6,0.0908791294330502,0.2040024237076116,0.2019477728516316,0.0,0,0,0,0,0,0
CDH12,0.1204816144133714,0.2740553766102899,0.0,0.0,0,0,0,0,0,0
ESPN,0.0603258125712856,0.0,0.2695566533172502,0.0,0,0,0,0,0,0
INHBE,0.0,0.1353041209083578,0.0249471914068208,0.0,0,0,0,0,0,0
PROZ,0.0,0.0948502508826156,0.0053687877132597,0.0,0,0,0,0,0,0
CYC1,0.092313340538072,0.0055234553021825,0.0155673184024785,0.0,0,0,0,0,0,0
SERPINA4,0.0305288110046032,0.3841499749906037,0.0,0.0,0,0,0,0,0,0
ST8SIA3,0.0,0.2365717846598127,0.0,0.0,0,0,0,0,0,0
ST8SIA4,0.0,0.1141472006024018,0.0267812684154691,0.0,0,0,0,0,0,0
ST8SIA2,0.0613395610453012,0.1733555990049226,0.0343001625912197,0.0,0,0,0,0,0,0
CAMK2N1,0.0,0.0375226832863881,0.0916076275923304,0.0,0,0,0,0,0,0
SIX6,0.0,0.6391514159333245,0.0,0.0,0,0,0,0,0,0
ST3GAL4,0.0,0.0045186993247242,0.0449994719004052,0.6136363636363635,0,0,0,0,0,0
PAX1,0.0,0.4140109373619234,0.0,0.0,0,0,0,0,0,0
RYK,0.0,0.0719566338778073,0.0489355545577347,0.0,0,0,0,0,0,0
CPM,0.0302484787292276,0.0,0.0924847036801433,0.446969696969697,0,0,0,0,0,0
SEMA4B,0.0306825559954554,0.1039325726390665,0.0101699657638001,0.0,0,0,0,0,0,0
EPHB3,0.0,0.0047934215358469,0.0576876224851957,0.8257575757575757,0,0,0,0,0,0
SECTM1,0.0,0.078476498869598,0.0634878788721619,0.7348484848484849,0,0,0,0,0,0
ASCC3,0.0303444658368177,0.0181536350815244,0.007443987186462,0.8219696969696969,0,0,0,0,0,0
RGS13,0.0,0.1365039628758516,0.3530618173897136,0.2727272727272727,0,0,0,0,0,0
GREM2,0.0,0.1940715909881205,0.5113702360249633,0.0,0,0,0,0,0,0
KANSL3,0.0307293850363104,0.0258694278691192,0.0477284760576231,0.0,0,0,0,0,0,0
P2RY12,0.0,0.0,0.3369265677641053,0.0,0,0,0,0,0,0
THOP1,0.0,0.0141045308813794,0.0812672594660196,0.0,0,0,0,0,0,0
FCER2,0.0,0.248605314626469,0.4871837197531352,0.0,0,0,0,0,0,0
KLRC3,0.0,0.0,0.0584580359052445,0.0,0,0,0,0,0,0
KL,0.0613635787394996,0.0287545978745245,0.2258550106989129,0.0,0,0,0,0,0,0
CRISP3,0.0,0.0,0.3051321311988408,0.0,0,0,0,0,0,0
CD300LF,0.030381837162718,0.3942854665456247,0.0450381698132742,0.7348484848484849,0,0,0,0,0,0
GGNBP2,0.0,0.0070091649038452,0.0255167417882282,0.0,0,0,0,0,0,0
RAB37,0.0299923741481546,0.2006690331661336,0.2383411429997809,0.7348484848484849,0,0,0,0,0,0
PTH,0.0,0.3064105526050257,0.0,0.0,0,0,0,0,0,0
HIVEP3,0.0864048894291965,0.0705585463692809,0.02072939503821,0.0,0,0,0,0,0,0
EMCN,0.0,0.1013634173907516,0.207693398311426,0.0,0,0,0,0,0,0
PODXL2,0.0,0.0980162313968742,0.1884722057950112,0.0,0,0,0,0,0,0
CLEC11A,0.030670335931854,0.0217530147595749,0.0675334805182041,0.0,0,0,0,0,0,0
GUCY2F,0.0307298126710088,0.1036849474934449,0.0,0.0,0,0,0,0,0,0
MPZ,0.0,0.1593378261302285,0.2638297380127894,0.0,0,0,0,0,0,0
SCARF2,0.0,0.1639688671936859,0.1206798270504491,0.0,0,0,0,0,0,0
VTCN1,0.0,0.509835349579422,0.014687256227955,0.0,0,0,0,0,0,0
SIGLEC1,0.0,0.2449524707283707,0.1039707379172012,0.0,0,0,0,0,0,0
ALG2,0.0,0.0154933800969086,0.0051451723175293,0.6742424242424242,0,0,0,0,0,0
CHRNB1,0.0,0.0498535359333359,0.04415538859015,0.0,0,0,0,0,0,0
ADAM2,0.0304932650511829,0.1916157709222307,0.0,0.0,0,0,0,0,0,0
SLC12A1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
RAB15,0.0,0.0,0.0938828288817483,0.0,0,0,0,0,0,0
HAMP,0.0,0.0,0.0673033194031395,0.0,0,0,0,0,0,0
P2RX3,0.0,0.008999242015064,0.0,0.0,0,0,0,0,0,0
CARD14,0.0612646219291625,0.0,0.1239904595563844,0.7348484848484849,0,0,0,0,0,0
DSC3,0.0306192348040222,0.2114254707892922,0.0638138404930743,0.0,0,0,0,0,0,0
CPAMD8,0.0,0.1313897818031071,0.016928381980028,0.0,0,0,0,0,0,0
CCK,0.0,0.2550336701150997,0.0749487080234318,0.0,0,0,0,0,0,0
NPY2R,0.0,0.3377127422215394,0.0,0.0,0,0,0,0,0,0
SEMA3C,0.0918685358626333,0.7504890478893546,0.0748205969301111,0.0,0,0,0,0,0,0
IFI27,0.0,0.3420804081563016,0.1717469185813501,0.0,0,0,0,0,0,0
TPO,0.0608479040698094,0.667927184062955,0.4920350699584668,0.5757575757575758,0,0,0,0,0,0
ZNF382,0.0,0.3715508271149021,0.0800599050782563,0.0,0,0,0,0,0,0
IL31RA,0.0,0.0,0.0896773625426935,0.0,0,0,0,0,0,0
MYO15A,0.0865687831158852,0.0330425751073314,0.0082463541642678,0.0,0,0,0,0,0,0
ANPEP,0.0,0.3830553186070803,0.1089356578031941,0.0,0,0,0,0,0,0
GKN2,0.0,0.2885695489573989,0.0,0.0,0,0,0,0,0,0
NKX2-2,0.0612506846854739,0.2907045733647075,0.0,0.0,0,0,0,0,0,0
DSCC1,0.0,0.0191472845301043,0.1130091585344276,0.0,0,0,0,0,0,0
POLM,0.0305147331033355,0.0130983616532576,0.0243552708066891,0.0,0,0,0,0,0,0
GPR1,0.0307298700075508,0.2805598783163818,0.180962837381668,0.0,0,0,0,0,0,0
CFHR3,0.0,0.0,0.0407643208312508,0.2727272727272727,0,0,0,0,0,0
SHROOM3,0.0305042605952758,0.2920150032443805,0.1218052572809771,0.0,0,0,0,0,0,0
IGLL1,0.0,0.2845153782245402,0.0,0.0,0,0,0,0,0,0
CCDC6,0.0,0.0395073936275691,0.045203902323106,0.0,0,0,0,0,0,0
MMP25,0.0,0.0338837370623062,0.0022465820585981,0.0,0,0,0,0,0,0
FGD4,0.0288030281147572,0.0313339256312071,0.0330785358052026,0.0,0,0,0,0,0,0
SPINK1,0.0,0.0,0.1541708681884052,0.0,0,0,0,0,0,0
DPYS,0.0614763542328598,0.2875834092977443,0.1110362375833304,0.0,0,0,0,0,0,0
NMB,0.0,0.0203908743769788,0.1347779880481023,0.0,0,0,0,0,0,0
FIZ1,0.0,0.0102033876550796,0.0126394391815741,0.587121212121212,0,0,0,0,0,0
CACNG3,0.0307319743912952,0.2388066064503105,0.0,0.0,1,0,0,0,0,0
DLK1,0.0,0.091034673565514,0.0,0.0,0,0,0,0,0,0
LRP1B,0.1496022327970047,0.0960795430242103,0.2428805854083516,0.5075757575757576,0,0,0,0,0,0
MICB,0.0,0.0001924699156804,0.1820401825990512,0.0,0,0,0,0,0,0
CHAD,0.0,0.6264290026971603,0.0233944377281469,0.0,0,0,0,0,0,0
AMY2A,0.0307244021710822,0.0,0.0,0.0,0,0,0,0,0,0
SERPINB1,0.0,0.0074441082791159,0.0435215729722772,0.0,0,0,0,0,0,0
CBLN4,0.0307582972901327,0.3496128883845101,0.3086753837816561,0.0,0,0,0,0,0,0
KCNG1,0.0307241652247797,0.0112334038904607,0.1676009101262849,0.0,0,0,0,0,0,0
KCNG2,0.0,0.0596348866259667,0.0490996799340703,0.678030303030303,0,0,0,0,0,0
ASB8,0.0,0.0366294426369567,0.0491969505160281,0.0,0,0,0,0,0,0
ACR,0.0,0.0,0.2235447359725735,0.7121212121212122,0,0,0,0,0,0
GALNT4,0.0,0.0094420265937537,0.0044134118957315,0.0,0,0,0,0,0,0
CHRNE,0.0,0.0755037679965965,0.0775780318096622,0.0,0,0,0,0,0,0
ENPEP,0.0,0.0854160380971538,0.022725965907274,0.0,0,0,0,0,0,0
SIM1,0.0304322826367761,0.4900089560545715,0.0,0.8219696969696969,0,0,0,0,0,0
C1RL,0.0,0.0384923919356446,0.0051402348286983,0.0,0,0,0,0,0,0
CHKA,0.0,0.0050492985328585,0.0113536317962737,0.0,0,0,0,0,0,0
EDN3,0.0595201214966679,0.2872622033093813,0.0,0.0,0,0,0,0,0,0
PRPH2,0.0,0.2938220533009478,0.146213567565404,0.0,0,0,0,0,0,0
GRIK4,0.0303040989553587,0.0117901659316868,0.0755380633971133,0.6136363636363635,0,0,0,0,0,0
SCUBE1,0.0300900142619672,0.1777159067356643,0.2614488718035123,0.0,0,0,0,0,0,0
SCUBE2,0.0913708622510195,0.011055521640245,0.1639018769026206,0.0,0,0,0,0,0,0
ZNF689,0.0,0.0276163952284919,0.0368518526515922,0.0,0,0,0,0,0,0
OLFM3,0.0307272103091535,0.1251190951405661,0.0,0.0,0,0,0,0,0,0
NANOS1,0.0,0.0362386074453581,0.0511785347876568,0.0,0,0,0,0,0,0
DAZ3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NPTX1,0.0,0.0371406132589745,0.3164358612226203,0.7348484848484849,0,0,0,0,0,0
PAIP2B,0.0,0.0168202475839789,0.0355828462592279,0.0,0,0,0,0,0,0
HOXB13,0.0,0.0767362875115317,0.0675683327720709,0.0,0,0,0,0,0,0
CORT,0.0,0.0002089849092696,0.0492454006034667,0.0,0,0,0,0,0,0
IGSF5,0.0,0.0,0.1388214162717526,0.0,0,0,0,0,0,0
VEZT,0.0,0.014357817541759,0.0197312240133385,0.0,0,0,0,0,0,0
JCHAIN,0.0,0.0,0.0,0.0,0,0,0,0,0,0
CD1E,0.0294503574655396,0.6522935816848364,0.2022403774616906,0.0,0,0,0,0,0,0
IL1RL2,0.0,0.2666899112708064,0.1077926378087727,0.0,0,0,0,0,0,0
KCNH5,0.030053000148626,0.4065959483108032,0.0,0.0,0,0,0,0,0,0
MLNR,0.0,0.23984371712881,0.0,0.0,0,0,0,0,0,0
GHRHR,0.0605556818194351,0.331603460654741,0.0,0.0,0,0,0,0,0,0
GH2,0.0306165864395803,0.2924499775363673,0.0,0.7348484848484849,0,0,0,0,0,0
IL1F10,0.0,0.0049357179217682,0.0,0.0,0,0,0,0,0,0
HLA-DRB4,0.0,0.0,0.0,0.0,0,0,0,0,0,0
C8G,0.0,0.3810112301017195,0.0983303074917524,0.0,0,0,0,0,0,0
HCRTR2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
CFHR1,0.0304690856279777,0.0,0.0899694092292726,0.2727272727272727,0,0,0,0,0,0
ADAMTS5,0.0306749744084286,0.2543682324973612,0.2338511517396119,0.0,0,0,0,0,0,0
SV2B,0.0299732678272395,0.0061501811678408,0.2622888614073099,0.0,0,0,0,0,0,0
KLF8,0.0612824235380961,0.0861801800402826,0.0126249981141011,0.0,0,0,0,0,0,0
TXNRD2,0.0,0.316493434433468,0.0068128341930538,0.0,0,0,0,0,0,0
ITIH3,0.0,0.0957554727216481,0.1119771411845229,0.0,0,0,0,0,0,0
ZBTB38,0.0,0.0,0.1121662350886156,0.0,0,0,0,0,0,0
TYR,0.0,0.8412787125255257,0.0,0.0,0,0,0,0,0,0
IFI6,0.0,0.0196601651501502,0.1609241716121605,0.0,0,0,0,0,0,0
RASA2,0.0611768997937719,0.0109526870200194,0.0187830958558921,0.0,1,0,0,0,0,0
PRRX2,0.0,0.1133199404651562,0.1300253175447953,0.0,0,0,0,0,0,0
PDP2,0.0,0.0096451247225491,0.015060192898174,0.0,0,0,0,0,0,0
CTSF,0.0,0.1016955479119178,0.166075896870035,0.0,0,0,0,0,0,0
RELL1,0.0,0.0060524104821554,0.0945207578619957,0.0,0,0,0,0,0,0
TAF4B,0.0305490434534408,0.0992801188584815,0.0465163249364782,0.0,0,0,0,0,0,0
ERVW-1,0.0,0.0,0.1367886290782823,0.0,0,0,0,0,0,0
PHKG1,0.0,0.0096816938100318,0.151476558113912,0.0,0,0,0,0,0,0
OMG,0.0,0.0,0.3215340121479831,0.0,0,0,0,0,0,0
RTN4RL1,0.0,0.0091013570801512,0.1430497449748984,0.0,0,0,0,0,0,0
CLEC4A,0.0,0.0323758894317962,0.0148910205579418,0.0,0,0,0,0,0,0
KIAA0513,0.0,0.0423159994430235,0.1697966042936239,0.0,0,0,0,0,0,0
RGS9BP,0.0,0.0238065908992237,0.1492703937463607,0.0,0,0,0,0,0,0
NOMO3,0.0,0.0183718003511203,0.1203581916996655,0.0,0,0,0,0,0,0
BPI,0.0303408480205536,0.0,0.2656276403159015,0.0,0,0,0,0,0,0
PPM1L,0.0,0.0295016486681283,0.2060485263828953,0.0,0,0,0,0,0,0
ARHGAP27,0.0,0.176679653818888,0.0164057333173323,0.0,0,0,0,0,0,0
MFGE8,0.0,0.0396108752034393,0.1303132328008654,0.0,0,0,0,0,0,0
TBX20,0.0,0.3602677742037523,0.4457753859230464,0.0,0,0,0,0,0,0
ST3GAL6,0.0,0.0453062383198157,0.0372933569538365,0.0,0,0,0,0,0,0
ZC3H12D,0.0,0.4947543225188566,0.0224025933073205,0.7196969696969696,0,0,0,0,0,0
WHAMM,0.0,0.1329301715583642,0.0234628501092855,0.0,0,0,0,0,0,0
FKBP10,0.0,0.2490651497830131,0.0464782994213261,0.0,0,0,0,0,0,0
PLXNA4,0.0905404954642511,0.4509003432874789,0.2311466847915729,0.0,0,0,0,0,0,0
MGAT2,0.0,0.0038234330529672,0.0308935455119268,0.0,0,0,0,0,0,0
CC2D2A,0.0294470154726041,0.0902186389925035,0.1563623316342699,0.0,0,0,0,0,0,0
RTN2,0.0304371742094235,0.0266911183812067,0.0630593840508966,0.0,0,0,0,0,0,0
IZUMO1,0.0,0.5123271666558825,0.0232832474601266,0.0,0,0,0,0,0,0
CHRNA10,0.030663986336632,0.0395531292781723,0.0116294797463599,0.0,0,0,0,0,0,0
CHRNA9,0.0,0.015736781390936,0.2013372648814503,0.0,0,0,0,0,0,0
MGAT5,0.0,0.0166014731322412,0.045587784326924,0.0,0,0,0,0,0,0
FNIP2,0.0,0.0259856269582389,0.081431821388337,0.0,0,0,0,0,0,0
SV2C,0.0305131007519536,0.122998870474227,0.0243082533742599,0.0,0,0,0,0,0,0
CNNM4,0.0307615315200249,0.0574784930612741,0.0100686327673243,0.0,0,0,0,0,0,0
ACP6,0.0,0.0610466398631166,0.0666065044559594,0.0,0,0,0,0,0,0
LOXHD1,0.0,0.0,0.1518586209847581,0.0,0,0,0,0,0,0
COX6B1,0.0,0.0075838647032153,0.0380292704089377,0.0,0,0,0,0,0,0
CLEC2L,0.0,0.1627180207992828,0.1478588919444753,0.0,0,0,0,0,0,0
HBG1,0.0,0.6110795098351023,0.0,0.0,0,0,0,0,0,0
