gene,MF: UCEC,METH: UCEC,GE: UCEC,CNA: UCEC,hsa04010,hsa04012,hsa04060,hsa04110,hsa04115,hsa04151,hsa04310,hsa04520
MPV17L,0.0038770064550171,0.2771024317429968,0.2795990215012855,0.0,0,0,0,0,0,0,0,0
POMGNT2,0.0114712530732086,0.0063762288331164,0.1382317219184479,0.0,0,0,0,0,0,0,0,0
DEFA6,0.0,0.1427641568801453,0.0,0.0,0,0,0,0,0,0,0,0
SERAC1,0.0144048703564023,0.0,0.0444771794914976,0.0,0,0,0,0,0,0,0,0
COLEC12,0.0190509826135126,0.0860269867509801,0.3978500151547941,0.0,0,0,0,0,0,0,0,0
CAPSL,0.0,0.4425534327384763,0.0090665793973929,0.0,0,0,0,0,0,0,0,0
GSDMB,0.0037859652898013,0.0218865984795288,0.0998321848185801,0.0,0,0,0,0,0,0,0,0
R3HDML,0.0077271417678763,0.1211445557915777,0.0,0.0,0,0,0,0,0,0,0,0
TSPAN13,0.0115633329110838,0.0540559120576962,0.0829954692405923,0.0,0,0,0,0,0,0,0,0
RBPJL,0.0038351598739503,0.2194173155632733,0.0,0.0,0,0,0,0,0,0,0,0
FITM1,0.0038648292004852,0.2172587267108,0.0256444930484649,0.0,0,0,0,0,0,0,0,0
IRGC,0.0115978900789973,0.0196116079523122,0.1414897253474415,0.0,0,0,0,0,0,0,0,0
GLB1L,0.0152463454863731,0.0096867000753071,0.0042924696776002,0.0,0,0,0,0,0,0,0,0
CHID1,0.0036747716531683,0.0697837834711049,0.0090575521761811,0.0,0,0,0,0,0,0,0,0
GGCT,0.015398455411161,0.0016372152362735,0.1438737230956309,0.0,0,0,0,0,0,0,0,0
DCXR,0.0,0.0193470747287166,0.0729264785734484,0.0,0,0,0,0,0,0,0,0
RNASE11,0.0076376856104281,0.0,0.0,0.0,0,0,0,0,0,0,0,0
CFHR2,0.0038555525276628,0.0,0.0,0.0,0,0,0,0,0,0,0,0
SLC17A5,0.0231038710164613,0.1280198201711937,0.0419374462919631,0.0,0,0,0,0,0,0,0,0
DTD2,0.0076880705480837,0.0042542629796137,0.0250277087153068,0.0,0,0,0,0,0,0,0,0
NXPE3,0.022482309497612,0.0084887956604168,0.1800818274328285,0.0,0,0,0,0,0,0,0,0
MOGAT3,0.0115542008888926,0.0864870941269352,0.0,0.0,0,0,0,0,0,0,0,0
DIO3,0.0193351385408667,0.6594179471632966,0.466990511193272,0.0,0,0,0,0,0,0,0,0
CAMKMT,0.0,0.0082881954547238,0.0957492850265961,0.0,0,0,0,0,0,0,0,0
CNDP1,0.0076687240233009,0.0066904496549595,0.0019241055272102,0.3828125,0,0,0,0,0,0,0,0
PASD1,0.0231584518320433,0.3493953078964995,0.0,0.0,0,0,0,0,0,0,0,0
PDYN,0.0115667736205146,0.1671371833072805,0.0,0.0,0,0,0,0,0,0,0,0
ANKH,0.0188594248922047,0.0051163056220979,0.0581294624800753,0.0,0,0,0,0,0,0,0,0
TOR3A,0.0076465637765032,0.0448848523382075,0.0697712148612497,0.0,0,0,0,0,0,0,0,0
UQCR11,0.0,0.0135769434164582,0.0161857546731026,0.0,0,0,0,0,0,0,0,0
MRPL47,0.0,0.0043442782186775,0.098225374288504,0.0,0,0,0,0,0,0,0,0
ZCRB1,0.0038465730639361,0.0039394000419851,0.0163215446361385,0.0,0,0,0,0,0,0,0,0
ATP6V1F,0.0,0.0025305278180446,0.0486211615593019,0.24609375,0,0,0,0,0,0,0,0
PIEZO1,0.0114828095589421,0.0160520638630135,0.0650054525656027,0.0,0,0,0,0,0,0,0,0
GON4L,0.0518271726995458,0.1043141871688262,0.0189561673554315,1.0,0,0,0,0,0,0,0,0
MAN2B1,0.0153530526579105,0.0430506765071712,0.1337357880616098,0.0,0,0,0,0,0,0,0,0
NADK2,0.0,0.0032293299371322,0.0298874606965741,0.0,0,0,0,0,0,0,0,0
SH3BGRL,0.0038817352597788,0.0311436714286477,0.1805253407589389,0.0,0,0,0,0,0,0,0,0
TST,0.0114997490159179,0.0,0.0193704847744846,0.0,0,0,0,0,0,0,0,0
RNASEH2A,0.0077192699908567,0.0836816747782501,0.1590373020430369,0.0,0,0,0,0,0,0,0,0
RNASEH2C,0.0038148574682587,0.0010196794632511,0.0538399245466837,0.0,0,0,0,0,0,0,0,0
RNASEH2B,0.003572728785126,0.0085179411471858,0.0387535198132812,0.0,0,0,0,0,0,0,0,0
RBM19,0.0264680894780943,0.0219655139821707,0.0095406894992108,0.0,0,0,0,0,0,0,0,0
TMEM126A,0.0,0.05667786710941,0.0012073929514134,0.0,0,0,0,0,0,0,0,0
OR4S2,0.0038457350631049,0.0,0.0,0.0,0,0,0,0,0,0,0,0
RBM27,0.0267626208866161,0.006555061933585,0.0272186493886261,0.0,0,0,0,0,0,0,0,0
QSOX2,0.0076302399058829,0.0001667237589925,0.0500028369177301,0.515625,0,0,0,0,0,0,0,0
MPV17,0.0,0.0095529157507261,0.0152987790047459,0.0,0,0,0,0,0,0,0,0
PPT2,0.0075289804888337,0.0739130047193411,0.0571921033382479,0.0,0,0,0,0,0,0,0,0
PLBD2,0.0038422217747582,0.0474618942947911,0.0258431587780101,0.0,0,0,0,0,0,0,0,0
USP48,0.0296977894805419,0.0047545249376051,0.0073517554140969,0.0,0,0,0,0,0,0,0,0
TMEM177,0.003841334145153,0.2024671317167413,0.0685678472437039,0.0,0,0,0,0,0,0,0,0
UQCR10,0.0,0.0009152509678074,0.0668622856439023,0.0,0,0,0,0,0,0,0,0
ZNF606,0.0114034181559857,0.3947177024302856,0.0141374947637724,0.26171875,0,0,0,0,0,0,0,0
PDE6A,0.0114307945024721,0.0072294273585716,0.0164940749887257,0.0,0,0,0,0,0,0,0,0
ZNF454,0.0076540124579264,0.8767187054410047,0.2816854749488317,0.0,0,0,0,0,0,0,0,0
WDFY1,0.0038789483685955,0.0039031688217724,0.0409271348238724,0.0,0,0,0,0,0,0,0,0
TPBG,0.0076836932002764,0.0585216782188617,0.0128690251514447,0.0,0,0,0,0,0,0,0,0
ABCB10,0.0192102644495252,0.0079169849029556,0.011119359827355,0.88671875,0,0,0,0,0,0,0,0
PPP1R14C,0.0077030607267079,0.0175582571422558,0.260742486287762,0.0,0,0,0,0,0,0,0,0
PLEK2,0.0116040244373021,0.0516013516080039,0.0983119648963443,0.0,0,0,0,0,0,0,0,0
ACOT1,0.0,0.0123108478990262,0.0357014387259908,0.0,0,0,0,0,0,0,0,0
COX7A2L,0.0076613795146229,0.3344846346736382,0.0416074374628369,0.0,0,0,0,0,0,0,0,0
MAN2A1,0.0383518312059605,0.0157855045183316,0.0512682178960573,0.0,0,0,0,0,0,0,0,0
GSTT1,0.0,0.0,0.0589104271443759,0.0,0,0,0,0,0,0,0,0
FPGT,0.0038750898330956,0.0131050972959473,0.0039794178316711,0.0,0,0,0,0,0,0,0,0
DNAJB12,0.0221671988059848,0.0032938446724046,0.0154316610493557,0.0,0,0,0,0,0,0,0,0
YRDC,0.0,0.0043612732522107,0.0400692840254301,0.0,0,0,0,0,0,0,0,0
NDRG3,0.0114191339744337,0.0099603674714546,0.0530088209999741,0.0,0,0,0,0,0,0,0,0
RANBP17,0.019295007106728,0.0856570832935788,0.0621672054910494,0.0,0,0,0,0,0,0,0,0
IPPK,0.0037913125006845,0.0119838442708294,0.0038249427819831,0.5039062500000001,0,0,0,0,0,0,0,0
TM9SF4,0.0076765091070121,0.0646331694045675,0.0140362794786627,0.0,0,0,0,0,0,0,0,0
GOLIM4,0.0151861848107618,0.0004185698785112,0.0155032621006458,0.0,0,0,0,0,0,0,0,0
DDTL,0.0,0.0,0.0059855091971038,0.0,0,0,0,0,0,0,0,0
ZNF316,0.0,0.0053522525012626,0.0,0.0,0,0,0,0,0,0,0,0
ITPA,0.0038804466500575,0.0680683588088032,0.0769609274156395,0.45703125,0,0,0,0,0,0,0,0
PGM2,0.015353752013842,0.0144159440748919,0.0196889629610318,0.0,0,0,0,0,0,0,0,0
MRPS36,0.0,0.0919493956639626,0.0160576760801285,0.0,0,0,0,0,0,0,0,0
SLC25A44,0.0076045702806311,0.0002391353410162,0.0563361209021534,0.0,0,0,0,0,0,0,0,0
PTGR1,0.0,0.067798301610505,0.0475470645749343,0.0,0,0,0,0,0,0,0,0
SLC26A2,0.0075804230494062,0.006392009124473,0.052710742093533,0.0,0,0,0,0,0,0,0,0
LDHAL6A,0.0192020293132606,0.3122423448417145,0.2235646842001082,0.0,0,0,0,0,0,0,0,0
CACNA2D1,0.0190763043191971,0.0435536549992469,0.3483985345350198,0.0,1,0,0,0,0,0,0,0
UAP1,0.0113583911593197,0.0008165643495248,0.0271781665354085,0.0,0,0,0,0,0,0,0,0
TMEM256,0.0077541711794528,0.0065008655441182,0.004101250899125,0.0,0,0,0,0,0,0,0,0
RCCD1,0.0,0.0278054856421251,0.0431187505390892,0.0,0,0,0,0,0,0,0,0
MPI,0.0147689526794503,0.0060361253972372,0.0113140261152811,0.0,0,0,0,0,0,0,0,0
SLC2A14,0.018818431363849,0.1266125377355192,0.0304476849959308,0.0,0,0,0,0,0,0,0,0
PALM2,0.0,0.0013048613200525,0.0822004406425339,0.0,0,0,0,0,0,0,0,0
SH3BGRL2,0.0076680599178187,0.0381489178983561,0.0951571651673189,0.0,0,0,0,0,0,0,0,0
SLC25A32,0.0038559223611261,0.0052072173564912,0.0330640259320908,0.0,0,0,0,0,0,0,0,0
MRPL30,0.0038524564926419,1.4368880223963735e-05,0.0338872910187053,0.0,0,0,0,0,0,0,0,0
TRNT1,0.0038078202326647,0.0852749484597616,0.017779852573924,0.0,0,0,0,0,0,0,0,0
POGLUT1,0.0115458979584894,0.0297151274930178,0.0494242762641624,0.0,0,0,0,0,0,0,0,0
NUDT19,0.0,0.0047683015401036,0.0721638814446006,0.0,0,0,0,0,0,0,0,0
ARSB,0.0036911555287102,0.0024518975624077,0.0216954983196801,0.0,0,0,0,0,0,0,0,0
ATP9A,0.018916481801834,0.0170268948616719,0.0328555831162683,0.0,0,0,0,0,0,0,0,0
TATDN2,0.018829836242165,0.0887884214604608,0.0027682752455151,0.0,0,0,0,0,0,0,0,0
CNTLN,0.0413225785464665,0.0541372914800692,0.1105887265966451,0.0,0,0,0,0,0,0,0,0
MRM2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ALMS1,0.0456365282175979,0.0068191294058672,0.0206779860238951,0.0,0,0,0,0,0,0,0,0
MRPS18C,0.0077497877240005,0.0111739361692182,0.0133205044009036,0.0,0,0,0,0,0,0,0,0
MRPL33,0.0038757510063461,0.0097889083127053,0.0071340454157946,0.0,0,0,0,0,0,0,0,0
ZNF280B,0.0115299992235848,0.0365456250766046,0.0280041286533344,0.0,0,0,0,0,0,0,0,0
ZNF568,0.0112360234426321,0.2588292698132551,0.1032396465012213,0.0,0,0,0,0,0,0,0,0
ZNF625,0.0038267843169317,0.0029693363474215,0.0189770398701793,0.0,0,0,0,0,0,0,0,0
ZNF569,0.0264052992565841,0.0050053725296097,0.0726823828603314,0.0,0,0,0,0,0,0,0,0
ZNF324B,0.0038260327732189,0.0529794342345914,0.0429549009581464,0.26171875,0,0,0,0,0,0,0,0
ZNF585B,0.0149350538347127,0.0225323009800332,0.0764302310617905,0.0,0,0,0,0,0,0,0,0
ZFP82,0.0231797892314986,0.2115094625041587,0.0952440317300625,0.0,0,0,0,0,0,0,0,0
NAPEPLD,0.0111675731234195,0.2085979587634838,0.0476625112482998,0.0,0,0,0,0,0,0,0,0
ZNF716,0.0344414695994682,0.3577190419666331,0.0,0.0,0,0,0,0,0,0,0,0
ZNF705G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
OR7G3,0.0116418449745561,0.7050497100419776,0.0,0.0,0,0,0,0,0,0,0,0
NT5C1B,0.0076955259390798,0.0267986081141606,0.0178550663979941,0.1015625,0,0,0,0,0,0,0,0
ECE2,0.0303055341267304,0.1229598745728854,0.2732410823192636,0.0,0,0,0,0,0,0,0,0
DNASE2B,0.0115928979571331,0.0543340066171574,0.1642167364050312,0.0,0,0,0,0,0,0,0,0
BTD,0.0036129333245936,0.0085908016840211,0.079645568386124,0.0,0,0,0,0,0,0,0,0
ADH7,0.0114031633070047,0.153394033838421,0.0,0.0,0,0,0,0,0,0,0,0
ANKRD30A,0.0366848581815232,0.0353584525322508,0.0,0.0,0,0,0,0,0,0,0,0
NBPF1,0.0264817586378612,0.0234082132117361,0.0764713033955866,0.0,0,0,0,0,0,0,0,0
KIAA0586,0.0451703000136255,0.0041750946152665,0.0072954023892015,0.0,0,0,0,0,0,0,0,0
PPAT,0.0114946331334926,0.0151011512916535,0.0762814813729693,0.0,0,0,0,0,0,0,0,0
TMEM134,0.007684096485601,0.0018780686537061,0.0749358277975628,0.0,0,0,0,0,0,0,0,0
DDIAS,0.0037041617425295,0.0054895225283504,0.0,0.0,0,0,0,0,0,0,0,0
TMEM35B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
KCNK17,0.0038563974227627,0.0472909012695693,0.1048973350647157,0.0,0,0,0,0,0,0,0,0
PCDH1,0.0152448528205885,0.0037850082090818,0.0319337109451901,0.0,0,0,0,0,0,0,0,0
AMACR,0.0112973989436938,0.0055245349497859,0.0196958409255287,0.0,0,0,0,0,0,0,0,0
HAO1,0.0038827050751487,0.1995275173158392,0.0,0.0,0,0,0,0,0,0,0,0
HAO2,0.0115437759570342,0.1757987381088914,0.2211856201695025,0.0,0,0,0,0,0,0,0,0
PAOX,0.0038392286946667,0.0021543913098017,0.044649196647098,0.0,0,0,0,0,0,0,0,0
ACOT4,0.0038538844305007,0.0691548650725525,0.1085554063098664,0.0,0,0,0,0,0,0,0,0
ANKRD13C,0.0226354427598656,0.0085617424014616,0.0383217773187967,0.0,0,0,0,0,0,0,0,0
BRDT,0.0112768686496286,0.146201342911063,0.0,0.0,0,0,0,0,0,0,0,0
SMPDL3A,0.0038154426055715,0.0826518968571991,0.1881564638370487,0.0,0,0,0,0,0,0,0,0
IGHG2,0.0077113102472914,0.0,0.0,0.0,0,0,0,0,0,0,0,0
CHKB,0.0,0.0067628235203683,0.030578963471143,0.546875,0,0,0,0,0,0,0,0
ITIH1,0.0,0.0546447609245187,0.2334749087126358,0.0,0,0,0,0,0,0,0,0
PLA2G4F,0.0,0.4094022497164813,0.3584800300920585,0.546875,1,0,0,0,0,0,0,0
MYL4,0.0,0.1922510009956522,0.0986287934812221,0.0,0,0,0,0,0,0,0,0
XYLT1,0.0229813721749274,0.164041902734907,0.3101714890017187,0.0,0,0,0,0,0,0,0,0
APOLD1,0.0114238408792492,0.0078207323203637,0.1767501286043918,0.0,0,0,0,0,0,0,0,0
ALDH1A2,0.014842246061562,0.0,0.5072465487916537,0.0,0,0,0,0,0,0,0,0
FBXL2,0.0038185891384203,0.0047949749792083,0.0131160493920855,0.0,0,0,0,0,0,0,0,0
RAB40A,0.0115202538512635,0.0553858111309955,0.0728169892561576,0.0,0,0,0,0,0,0,0,0
AREL1,0.0191001648522047,0.0095568411009676,0.0684982991424051,0.0,0,0,0,0,0,0,0,0
ZNF676,0.0154317030532761,0.0,0.5104555104488757,0.0,0,0,0,0,0,0,0,0
DTD1,0.0,0.0117961117009836,0.0292359310170713,0.0,0,0,0,0,0,0,0,0
CYP2D6,0.0,0.0220917346535132,0.2121803310582568,0.0,0,0,0,0,0,0,0,0
ETFBKMT,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
EEF1AKMT3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
METTL23,0.0,0.0144099683782574,0.0052337437439038,0.0,0,0,0,0,0,0,0,0
ICE2,0.0264727436662623,0.0002118107186907,0.0,0.0,0,0,0,0,0,0,0,0
B3GNT9,0.0077222164934489,0.1563777743016093,0.1246851768082833,0.6015625,0,0,0,0,0,0,0,0
MS4A5,0.0,0.2379201205210821,0.0,0.0,0,0,0,0,0,0,0,0
HMGN5,0.0077040727895399,0.0275935215608294,0.0714310564526658,0.0,0,0,0,0,0,0,0,0
PCDHB8,0.0346908575996743,0.0122248013176931,0.1373879230270444,0.0,0,0,0,0,0,0,0,0
ALG1,0.0038196025959446,0.0187715453656356,0.0220209692934955,0.0,0,0,0,0,0,0,0,0
ECEL1,0.0038270422298228,0.1432144981601768,0.1652670092065362,0.203125,0,0,0,0,0,0,0,0
OST4,0.0,0.024695320844521,0.0283670517901074,0.0,0,0,0,0,0,0,0,0
ATP11A,0.0143082890121693,0.0120623009697738,0.00952519608655,0.2265625,0,0,0,0,0,0,0,0
ATP11C,0.0220621919365944,0.1302561096371863,0.0695977076138578,0.0,0,0,0,0,0,0,0,0
LMF1,0.0114987546993604,0.065621310334738,0.104171498634832,0.0,0,0,0,0,0,0,0,0
ARHGAP36,0.0450728381376255,0.0366413114067594,0.0988156570469299,0.0,0,0,0,0,0,0,0,0
STK10,0.0076111056116152,0.0805823788519676,0.0069241482659324,0.0,0,0,0,0,0,0,0,0
SCIMP,0.0,0.0307197113601613,0.0413359627655394,0.0,0,0,0,0,0,0,0,0
DUOXA1,0.0036599019505881,0.1355750150065379,0.0889425089135129,0.546875,0,0,0,0,0,0,0,0
SPESP1,0.0154667799570682,0.1267769223349098,0.2974411625347077,0.0,0,0,0,0,0,0,0,0
GZMK,0.0038571862271321,0.2843156434924348,0.1215073419937079,0.0,0,0,0,0,0,0,0,0
IGLL5,0.0115639594162447,0.0,0.0707385005783377,0.0,0,0,0,0,0,0,0,0
SERPINA6,0.0116214049745746,0.5143682497509282,0.2884077980994948,0.0,0,0,0,0,0,0,0,0
SERPINA7,0.0268782095818275,0.0,0.0,0.0,0,0,0,0,0,0,0,0
MASTL,0.0188381976178985,0.0090223340835108,0.1270070913961831,0.0,0,0,0,0,0,0,0,0
ZSCAN2,0.0038588815867016,0.0058643817217753,0.0098939365126682,0.0,0,0,0,0,0,0,0,0
YBX2,0.0077363698088137,0.0814649451651424,0.2229797557110976,0.0,0,0,0,0,0,0,0,0
AGPAT1,0.0,0.0023243815282467,0.0406543157362607,0.0,0,0,0,0,0,0,0,0
AKR1C4,0.0038823473181362,0.0,0.0956236086578038,0.0,0,0,0,0,0,0,0,0
APOPT1,0.0,0.001854543747158,0.0161091490974133,0.0,0,0,0,0,0,0,0,0
LPAR4,0.0269612298442717,0.1131321222091998,0.3192892598606131,0.0,0,0,0,0,0,1,0,0
GSTA3,0.0077178557226637,0.0,0.412804136652721,0.0,0,0,0,0,0,0,0,0
PIGV,0.0,0.0743305576789898,0.054398877337567,0.32421875,0,0,0,0,0,0,0,0
S100G,0.0,0.0910376981330235,0.0,0.0,0,0,0,0,0,0,0,0
SNN,0.0,0.0021486721120465,0.0196653955856929,0.0,0,0,0,0,0,0,0,0
ST6GALNAC4,0.0038818052939776,0.0087630364665882,0.0469934462226872,0.0,0,0,0,0,0,0,0,0
PLVAP,0.0115721101694975,0.3431442418128468,0.1603580321363731,0.0,0,0,0,0,0,0,0,0
RNF186,0.0,0.525504193212566,0.0436283564957224,0.0,0,0,0,0,0,0,0,0
WDSUB1,0.0,0.0001857935525132,0.0073920414530743,0.0,0,0,0,0,0,0,0,0
SLC26A9,0.0262244806686583,0.4036788472330862,0.1832942866323232,0.0,0,0,0,0,0,0,0,0
SAAL1,0.003825094494891,0.0068588613112355,0.0472848388180207,0.0,0,0,0,0,0,0,0,0
THEM6,0.0077182792416548,0.0058037369193512,0.1143192431635109,0.0,0,0,0,0,0,0,0,0
DOP1B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
GPAT4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
LAMC3,0.0381467057390629,0.0631867551097337,0.0205329681113861,0.515625,0,0,0,0,0,1,0,0
SLC19A2,0.0037513769255591,0.0061862214288554,0.0153055946842509,0.0,0,0,0,0,0,0,0,0
SLC25A47,0.007693342943165,0.0099040393002354,0.0835349129304106,0.0,0,0,0,0,0,0,0,0
ALDH4A1,0.0112968731462434,0.0042496869879238,0.0440954014757053,0.0,0,0,0,0,0,0,0,0
AQP11,0.0270837952421885,0.0226729648858151,0.0202017116010346,0.0,0,0,0,0,0,0,0,0
ALG12,0.0038335672090933,0.011964750018999,0.0084914502927217,0.546875,0,0,0,0,0,0,0,0
AGXT2,0.0191561604130159,0.1709270704498336,0.0,0.0,0,0,0,0,0,0,0,0
ADAMTSL2,0.0112701792959052,0.0,0.041360728340645,0.515625,0,0,0,0,0,0,0,0
ADH1A,0.0038826050723808,0.1336202314097533,0.3861360054978233,0.0,0,0,0,0,0,0,0,0
ABCC6,0.0300200160662137,0.0,0.0837972642262075,0.0,0,0,0,0,0,0,0,0
OVGP1,0.0115830728726147,0.1294372810379568,0.1881414331099769,0.0,0,0,0,0,0,0,0,0
ABCC5,0.0182109464264335,0.0113230034707944,0.0239438348125393,0.0,0,0,0,0,0,0,0,0
GATM,0.0038115018307053,0.1014003311250664,0.0812418125391591,0.0,0,0,0,0,0,0,0,0
GYS2,0.0115691259105047,0.1701017478260539,0.1336184398038224,0.0,0,0,0,0,0,1,0,0
ALDH6A1,0.0075961436333341,0.0045483964381216,0.0309937406672314,0.0,0,0,0,0,0,0,0,0
CYP27A1,0.0077103913102523,0.2880589495114049,0.1485205432506132,0.0,0,0,0,0,0,0,0,0
ABCA5,0.0225458632818179,0.0095781067275505,0.0396553617667016,0.0,0,0,0,0,0,0,0,0
SHPK,0.0038625070047987,0.0065891708737279,0.0079380443958272,0.0,0,0,0,0,0,0,0,0
NNMT,0.0,0.0010824822132139,0.1147000536304666,0.0,0,0,0,0,0,0,0,0
ITPKC,0.0,0.0040364972190942,0.0054589354941405,0.0,0,0,0,0,0,0,0,0
PLIN4,0.0111796512514384,0.0,0.4291840405060557,0.0,0,0,0,0,0,0,0,0
ZNF160,0.0036644444044891,0.0084917148598351,0.0491498983498377,0.0,0,0,0,0,0,0,0,0
GLTPD2,0.0,0.3352104663069162,0.166185456033108,0.0,0,0,0,0,0,0,0,0
ST6GALNAC1,0.0,0.5679021322200961,0.1132549268553747,0.0,0,0,0,0,0,0,0,0
HS3ST3A1,0.0115564496474491,0.0391199526858902,0.0063391310794946,0.5,0,0,0,0,0,0,0,0
B3GALT6,0.0076873946951174,0.0783938369333696,0.006455470550502,0.0,0,0,0,0,0,0,0,0
GLMP,0.0038676177596051,0.0027813357053848,0.0,0.0,0,0,0,0,0,0,0,0
ZNF875,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ZNF267,0.0192525456998751,0.0466268401624437,0.0061824279839479,0.6015625,0,0,0,0,0,0,0,0
CDKL1,0.0114978765677936,0.0,0.2391111068723697,0.0,0,0,0,0,0,0,0,0
ZNF30,0.0037100848259326,0.0080741116957127,0.0308638735352852,0.0,0,0,0,0,0,0,0,0
PRSS21,0.0038556576829032,0.1584916312185781,0.0012766963794482,0.0,0,0,0,0,0,0,0,0
MANBA,0.0187920238703394,0.0135159262748797,0.0147065228433324,0.0,0,0,0,0,0,0,0,0
XPR1,0.0036552935223282,0.0092740516539551,0.0878562939801514,0.0,0,0,0,0,0,0,0,0
CEP295,0.0488163841694007,0.0275872280366622,0.0,0.0,0,0,0,0,0,0,0,0
MEIOB,0.0,0.0,0.344250427867556,0.0,0,0,0,0,0,0,0,0
SLC31A1,0.0038004171468577,0.0110280296195557,0.1040128374702317,0.0,0,0,0,0,0,0,0,0
GSDMA,0.0115625924529328,0.0,0.0028743905387022,0.0,0,0,0,0,0,0,0,0
ALAD,0.0,0.055700874944593,0.0337383518600724,0.0,0,0,0,0,0,0,0,0
PLPBP,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ME1,0.0116082663227029,0.2200121386941997,0.0742972581175537,0.0,0,0,0,0,0,0,0,0
DPP9,0.0112883859928274,0.0111295009401239,0.0077998893976559,0.0,0,0,0,0,0,0,0,0
FKBP9,0.0188732982478554,0.0168072522414712,0.0163217521175406,0.0,0,0,0,0,0,0,0,0
LAMB2,0.0375615266894956,0.0342776969857245,0.0963191539951203,0.0,0,0,0,0,0,1,0,0
RASAL1,0.0262671604933843,0.0244321489911901,0.2435218990586444,0.0,0,0,0,0,0,0,0,0
SCPEP1,0.0154401267246762,0.0408516326507413,0.0019311114718988,0.0,0,0,0,0,0,0,0,0
LZTS3,0.0,0.0080747994003309,0.0371744720154593,0.45703125,0,0,0,0,0,0,0,0
TRIM71,0.0075661561237991,0.1720384623189219,0.1712619823052238,0.0,0,0,0,0,0,0,0,0
PPP4R4,0.0076557098944875,0.0216303038795202,0.2278270393988345,0.0,0,0,0,0,0,0,0,0
TPTE,0.0380545185423742,0.1243978299812932,0.0,0.0,0,0,0,0,0,0,0,0
NPC1L1,0.0223976260364048,0.0845801003907875,0.1456591347465884,0.0,0,0,0,0,0,0,0,0
CCNJ,0.0076766815605709,0.0318677745452191,0.0820447800475903,0.0,0,0,0,0,0,0,0,0
ADARB2,0.0262844362807085,0.4269478556491559,0.2833630076687644,0.0,0,0,0,0,0,0,0,0
LSM14B,0.0077136145286125,0.0012314931220012,0.0211395379372292,0.0,0,0,0,0,0,0,0,0
ZNF628,0.0075650641179714,0.0777411476365782,0.0166559924162469,0.0,0,0,0,0,0,0,0,0
RAP2C,0.0076487528849472,0.1413384946149741,0.1140402415214045,0.0,0,0,0,0,0,0,0,0
SLC22A18,0.0114573910540662,0.2280853604288256,0.0818055412898989,0.0,0,0,0,0,0,0,0,0
C19ORF33,0.0,0.2716103608162323,0.0759540912177446,0.0,0,0,0,0,0,0,0,0
NACC2,0.0037595995289408,0.023571254339135,0.1535288182563959,0.515625,0,0,0,0,0,0,0,0
HSF5,0.0038490490370797,0.3630139678986332,0.2079973316359888,0.0,0,0,0,0,0,0,0,0
MAEL,0.0038313366081061,0.0003119788237313,0.123183123829272,0.0,0,0,0,0,0,0,0,0
TSPOAP1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
NPAS3,0.014943080773505,0.0161530504308809,0.0645753056785205,0.28515625,0,0,0,0,0,0,0,0
MGAT5B,0.0259958921533659,0.1384165065250412,0.0982833705056071,0.0,0,0,0,0,0,0,0,0
FEZF2,0.0076164072102692,0.5548589697939791,0.0,0.0,0,0,0,0,0,0,0,0
HINT3,0.0,0.0103696620610965,0.0196331815750965,0.0,0,0,0,0,0,0,0,0
ARHGEF17,0.0338081177099138,0.0031221395179998,0.1190045636923003,0.0,0,0,0,0,0,0,0,0
TDRD9,0.0075976336971173,0.6180884131889602,0.1014855108456442,0.0,0,0,0,0,0,0,0,0
COQ5,0.0038539629502641,0.0018141473187414,0.0109569714823743,0.0,0,0,0,0,0,0,0,0
COQ4,0.0115264076293425,0.0343792842755327,0.0394094844153892,0.0,0,0,0,0,0,0,0,0
ENPP2,0.0075544068920475,0.2276040609677738,0.3268911755538762,0.0,0,0,0,0,0,0,0,0
YPEL1,0.0038772045702592,0.008253970227358,0.0034195622540968,0.0,0,0,0,0,0,0,0,0
GEN1,0.0148910561123708,0.0056099825453414,0.1499131796978051,0.1015625,0,0,0,0,0,0,0,0
MUC3A,0.0,0.1625754201917367,0.0807878139076022,0.0,0,0,0,0,0,0,0,0
TMC8,0.007581609880777,0.02462347971556,0.0123089887040641,0.0,0,0,0,0,0,0,0,0
VSIG8,0.0,0.0931551537448713,0.0660085036875046,0.0,0,0,0,0,0,0,0,0
FDX2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
BCAS3,0.0252453043452811,0.0163910212812596,0.0381277274459115,0.0,0,0,0,0,0,0,0,0
KRTAP10-1,0.0038657133185525,0.2263873165964142,0.0,0.0,0,0,0,0,0,0,0,0
PRRG2,0.0038648945012319,0.2849632535842446,0.1272214812161767,0.0,0,0,0,0,0,0,0,0
PRELID3A,0.0,0.0087139108582588,0.0,0.0,0,0,0,0,0,0,0,0
