gene,MF: LUAD,METH: LUAD,GE: LUAD,CNA: LUAD,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
ADCY6,0.0980240416096028,0.0010573284775367,0.0379636909679498,0.0,0,0,0,0,0,0,0
ROPN1B,0.0200137935880189,0.0,0.0208678103405212,0.0,0,0,0,0,0,0,0
MZT1,0.0,0.028094991435254,0.0278547388689568,0.0,0,0,0,0,0,0,0
ACSL1,0.0395035660619099,0.0036022949757601,0.1184187347027402,0.4960212201591512,0,0,0,0,0,0,0
NTPCR,0.0205504567287504,0.0045730585920674,0.0089577922234428,0.0,0,0,0,0,0,0,0
PRPF40B,0.0,0.0041265261703526,0.0859742433058894,0.0,0,0,0,0,0,0,0
GFM1,0.0,0.0315071741094394,0.0247805025890057,0.0,0,0,0,0,0,0,0
GMNC,0.0,0.1341438584344136,0.3482478593486026,0.3607427055702918,0,0,0,0,0,0,0
NDUFB2,0.0,0.0,0.0102081620209487,0.0,0,0,0,0,0,0,0
HTN1,0.0,0.0,0.0,0.4190981432360743,0,0,0,0,0,0,0
DBH,0.0204158538175952,0.4084349129453154,0.1419192218411645,0.0,0,0,0,0,0,0,0
ZC3H7A,0.0,0.0102427486526078,0.0320772560541577,0.0,0,0,0,0,0,0,0
SPATA9,0.0205595161403982,0.0785261999731916,0.004199569884038,0.5596816976127321,0,0,0,0,0,0,0
GBP3,0.0,0.0,0.0378516201920597,0.0,0,0,0,0,0,0,0
GBE1,0.0,0.0844685104065447,0.0197646833290296,0.0,0,0,0,0,0,0,0
DMRT2,0.0,0.0,0.1985361551859776,0.0,0,0,0,0,0,0,0
TMPRSS15,0.0202856274369031,0.0,0.0,0.0,0,0,0,0,0,0,0
TNXB,0.0189149676186317,0.2574498557461722,0.3899413089558209,0.0,0,0,0,0,0,0,1
PLXDC1,0.0197607629581242,0.0040940388715639,0.0174587787402509,0.0,0,0,0,0,0,0,0
MMP15,0.0,0.0248726557686087,0.0759270731465466,0.0,0,0,0,0,0,0,0
HIKESHI,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MYO3B,0.1002878899884691,0.5149030064796202,0.1367604297923167,0.0,0,0,0,0,0,0,0
KIAA1109,0.1561554037777379,0.0032982092678024,0.0868603123985033,0.4190981432360743,0,0,0,0,0,0,0
CBSL,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
LOXL3,0.0204897210192464,0.0143022233810188,0.0176589537840119,0.0,0,0,0,0,0,0,0
ANXA3,0.0,0.0131871400092219,0.2629605997874934,0.4190981432360743,0,0,0,0,0,0,0
KCNH1,0.1382150538304882,0.06627524316601,0.2003658010438611,0.0,0,0,0,0,0,0,0
HMGCS2,0.0,0.0439847295561654,0.4676850231393043,0.4005305039787799,0,0,0,0,0,0,0
NTN1,0.0,0.0809474242848589,0.0902716611134189,0.0,0,0,0,0,0,0,0
DRAXIN,0.0205039397238684,0.2996030913140604,0.02200619590262,0.3236074270557029,0,0,0,0,0,0,0
SUPV3L1,0.0,0.0040412403784305,0.0406731227741744,0.0,0,0,0,0,0,0,0
NPL,0.0201541488075688,0.0820141981089414,0.0178369529690939,0.0,0,0,0,0,0,0,0
IRX5,0.0205101964630503,0.0754806772280203,0.0045949789717119,0.0,0,0,0,0,0,0,0
QPRT,0.0201969811943081,0.0795358031687084,0.102126552708311,0.4429708222811672,0,0,0,0,0,0,0
NRDC,0.0,0.0130025983649588,0.0,0.0,0,0,0,0,0,0,0
CALHM6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
PTGFR,0.0204107520188057,0.0,0.3285501423751537,0.0,0,0,0,0,0,0,0
ZNF740,0.0,0.0066628611917495,0.0005288341029328,0.0,0,0,0,0,0,0,0
BGLAP,0.0,0.1508154794578666,0.0475159839857385,0.0,0,0,0,0,0,0,0
IGFBP7,0.0,0.1061533894957965,0.0921679151090728,0.5994694960212202,0,0,0,0,0,0,0
CYP4A11,0.0,0.1054108308261904,0.2658258687852715,0.0,0,0,0,0,0,0,0
PRDM2,0.0401419157065753,0.0542904102301483,0.0516570805012645,0.3236074270557029,0,0,0,0,0,0,0
PPA2,0.0,0.0075447777145885,0.0146926376255495,0.4190981432360743,0,0,0,0,0,0,0
UBL3,0.0,0.0014575030285116,0.1482801090650902,0.0,0,0,0,0,0,0,0
PTCRA,0.0,0.1082193520385051,0.3283423501082368,0.0,0,0,0,0,0,0,0
KCTD21,0.0,0.0020360629566775,0.0171661763320384,0.0,0,0,0,0,0,0,0
TAF5,0.0,0.0251297312881284,0.0083582463633653,0.0,0,0,0,0,0,0,0
HACD4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
NFATC2IP,0.0201280155563952,0.0177816840116578,0.0361191464076103,0.0,0,0,0,0,0,0,0
CEPT1,0.0205531068875152,0.0085962740472817,0.0572578047752127,0.4005305039787799,0,0,0,0,0,0,0
FZD8,0.0201691751612902,0.0094531999018629,0.0835095309395619,0.0,0,0,0,0,0,0,0
MTRF1L,0.0,0.0076079800553983,0.0223510042723846,0.0,0,0,0,0,0,0,0
UBE2Q2,0.0,0.0114498418792094,0.0253718948226654,0.0,0,0,0,0,0,0,0
BARHL1,0.0,0.2111853291627758,0.0,0.0,0,0,0,0,0,0,0
PIM3,0.0,0.0020801754104261,0.0023699812678902,0.6631299734748011,0,0,0,0,0,0,0
ZNF181,0.0408138895693797,0.0007285505407252,0.0660180710744636,0.0,0,0,0,0,0,0,0
SWAP70,0.0,0.0043633197437194,0.0674197465842337,0.0,0,0,0,0,0,0,0
HS6ST1,0.0,0.0844548022555432,0.0053429110785572,0.0,0,0,0,0,0,0,0
DNAH17,0.0399411330622592,0.1443956778742078,0.0565238093848893,0.0,0,0,0,0,0,0,0
CYP39A1,0.0407069422351014,0.0239589424283628,0.1279129435245526,0.0,0,0,0,0,0,0,0
PPT1,0.0,0.0,0.0489885148074385,0.363395225464191,0,0,0,0,0,0,0
RBMY1E,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
MTHFD1L,0.0,0.0104559784563476,0.0634195758350455,0.0,0,0,0,0,0,0,0
MRPL37,0.0205291276348818,0.0024335208629207,0.0613145094485177,0.0,0,0,0,0,0,0,0
TPTE2,0.0203838697315439,0.0,0.016127415460322,0.7771883289124669,0,0,0,0,0,0,0
FOXN2,0.0202278349360786,0.0037538336747722,0.0464324489356518,0.0,0,0,0,0,0,0,0
SLC20A1,0.0204044661109725,0.0047110589381927,0.0726352098683553,0.0,0,0,0,0,0,0,0
NDUFS6,0.0,0.0290403789493384,0.0784043315072069,0.0,0,0,0,0,0,0,0
ATOH8,0.0204532309111176,0.1623540641338652,0.3192382735051502,0.0,0,0,0,0,0,0,0
DECR2,0.0,0.0360201816323652,0.12938843037671,0.2944297082228117,0,0,0,0,0,0,0
VIPR1,0.0,0.0,0.3918309735318972,0.0,0,0,0,0,0,0,0
ZNF469,0.0,0.2251958437130717,0.0403832167821133,0.4986737400530504,0,0,0,0,0,0,0
GRIK1,0.0578529950813903,0.4046505759607661,0.3012299702682314,0.0,0,0,0,0,0,0,0
TAAR1,0.0,0.0498591735214224,0.0,0.0,0,0,0,0,0,0,0
GRWD1,0.0,0.0175719699365945,0.008718458129138,0.517241379310345,0,0,0,0,0,0,0
RCE1,0.0,0.0047416046323096,0.0474780635104254,0.0,0,0,0,0,0,0,0
SMARCAD1,0.0,0.0212667006881376,0.0129716895370676,0.4190981432360743,0,0,0,0,0,0,0
KDM5A,0.0598579084115764,0.0087033034131469,0.0051532942535481,0.0,0,0,0,0,0,0,0
PEG3,0.2008230306734894,0.2509317679793539,0.2353034490033313,0.0,0,0,0,0,0,0,0
ZGLP1,0.0,0.0139180633617576,0.0153325238201951,0.0,0,0,0,0,0,0,0
C17ORF49,0.0,0.0050858514875971,0.012596589519542,0.0,0,0,0,0,0,0,0
ARMCX3,0.0598688063114793,0.0273402427039533,0.0149984031284534,0.0,0,0,0,0,0,0,0
DPM2,0.0,0.0026882278463758,0.0476526883524932,0.0,0,0,0,0,0,0,0
ADGRF5,0.0,0.1059244553409261,0.0,0.0,0,0,0,0,0,0,0
NOP14,0.0,0.0274696606080569,0.0474184856298852,0.3448275862068966,0,0,0,0,0,0,0
C15ORF48,0.0,0.1002175548156401,0.2785809102514276,0.7294429708222812,0,0,0,0,0,0,0
WNK3,0.1390123275288189,0.1850835753939396,0.0053345848930802,0.0,0,0,0,0,0,0,0
DNAH14,0.0,0.0,0.1824564129066147,0.0,0,0,0,0,0,0,0
COL4A5,0.0998685006436261,0.0372990726017498,0.1714484942382106,0.0,0,0,0,0,0,0,1
SLC25A25,0.0,0.004547209998848,0.1645188326606011,0.0,0,0,0,0,0,0,0
GNA15,0.0204992202860297,0.298271218915122,0.0166761875487699,0.0,0,0,0,0,0,0,0
ULK3,0.0,0.0072630620381597,0.0509509155984994,0.0,0,0,0,0,0,0,0
TMCO3,0.0611870875023214,0.0148925591536845,0.0327730857351999,0.8222811671087533,0,0,0,0,0,0,0
R3HDM4,0.0,0.0037442307785213,0.0624728264258275,0.0,0,0,0,0,0,0,0
SLC1A4,0.0,0.0042183393805496,0.106414890583478,0.0,0,0,0,0,0,0,0
CADPS2,0.0781509404169488,0.0257010668447967,0.0105465476265006,0.0,0,0,0,0,0,0,0
PREPL,0.0201216767300669,0.0085283843744258,0.0151221328190526,0.0,0,0,0,0,0,0,0
SLC17A7,0.0,0.0765086050582188,0.0909320978028538,0.517241379310345,0,0,0,0,0,0,0
DNAH7,0.2790319677565594,0.0155048101740612,0.096607343649459,0.0,0,0,0,0,0,0,0
C1QL4,0.0,0.208793435949488,0.1170699510252038,0.0,0,0,0,0,0,0,0
ANO1,0.0601207679734232,0.1751624117233977,0.0920541487263239,0.0,0,0,0,0,0,0,0
DBX2,0.0818168010350461,0.3438150006884446,0.0,0.0,0,0,0,0,0,0,0
TMEM167A,0.0,0.0072745656912437,0.0738340086050815,0.0,0,0,0,0,0,0,0
RGSL1,0.0201020179319713,0.3898523661193065,0.0,0.0,0,0,0,0,0,0,0
CYP3A43,0.0203471640423954,0.0952562011824434,0.0,0.0,0,0,0,0,0,0,0
PPP1R3E,0.0,0.0449216680900148,0.006657867364714,0.0,0,0,0,0,0,0,0
NOCT,0.0,0.0352448105183208,0.0,0.0,0,0,0,0,0,0,0
UXS1,0.0,0.0015901845215947,0.0627235526297562,0.0,0,0,0,0,0,0,0
CASKIN2,0.0,0.0253764197359572,0.2031537063493009,0.0,0,0,0,0,0,0,0
ZFYVE28,0.0401278478482613,0.0009498001533901,0.0182662459289079,0.3448275862068966,0,0,0,0,0,0,0
TNR,0.2392980276590571,0.0947989899351091,0.5594380959709734,0.0,0,0,0,0,0,0,1
SLCO1C1,0.0390382296566967,0.0857258748075963,0.1562316873827608,0.0,0,0,0,0,0,0,0
CTNNA2,0.0976922754745549,0.7523569865453048,0.1499249290670936,0.0,0,0,0,0,0,0,0
MRC1,0.1013967567441774,0.0,0.3516624924174962,0.0,0,0,0,0,0,0,0
INSC,0.0813961054741293,0.1550059893395962,0.337090687908038,0.0,0,0,0,0,0,0,0
C12ORF65,0.0202188144775598,0.0008378349187465,0.025792473100604,0.3527851458885941,0,0,0,0,0,0,0
SYDE2,0.020292397104686,0.004143148217905,0.1607127504220994,0.0,0,0,0,0,0,0,0
ZNF493,0.0201304167648404,0.0196006091574368,0.08144700579236,0.0,0,0,0,0,0,0,0
GNAT1,0.0,0.0254164747557074,0.0,0.6578249336870028,0,0,0,0,0,0,0
UNC119B,0.0,0.0057591262802949,0.0745697785272648,0.3527851458885941,0,0,0,0,0,0,0
IKZF5,0.0409555086067105,0.0092472668017595,0.0577857251992991,0.0,0,0,0,0,0,0,0
PPP4R1,0.0,0.0007876894855797,0.022883238244917,0.0,0,0,0,0,0,0,0
SARS,0.02038790839732,0.0839698436682565,0.0193998619931654,0.4005305039787799,0,0,0,0,0,0,0
ENKUR,0.020183015147843,0.0,0.2645728179235728,0.0,0,0,0,0,0,0,0
KRTAP13-4,0.0,0.5083045126848261,0.0,0.0,0,0,0,0,0,0,0
TPRA1,0.0,0.0003267201564176,0.0161508527305506,0.0,0,0,0,0,0,0,0
SDHAF4,0.0,0.0186348374255267,0.0,0.0,0,0,0,0,0,0,0
ZNF292,0.0196546072320183,0.0002173167501248,0.0058734558939757,0.6710875331564987,0,0,0,0,0,0,0
UGT2B15,0.0,0.0,0.0671920261565861,0.4190981432360743,0,0,0,0,0,0,0
ARHGEF10L,0.0407834246762078,0.0272556971601551,0.014070118052591,0.3236074270557029,0,0,0,0,0,0,0
CCL19,0.0,0.0359110418576441,0.1579158475084132,0.0,0,0,0,0,0,0,0
SSH3,0.0204814945266829,0.1743164627739409,0.0566656691780785,0.0,0,0,0,0,0,0,0
ADCY9,0.0819192404552056,0.0653383546814236,0.1818702874622608,0.0,0,0,0,0,0,0,0
DOLPP1,0.0,0.0168181121974842,0.0791479660006958,0.0,0,0,0,0,0,0,0
UTF1,0.0,0.6368690373098499,0.0,0.3925729442970823,0,0,0,0,0,0,0
HSDL1,0.0205043105784291,0.0223592772265879,0.0086226347931391,0.0,0,0,0,0,0,0,0
PRM1,0.0,0.0228571551368216,0.0,0.0,0,0,0,0,0,0,0
ADSSL1,0.0,0.083378171728144,0.1143393795692637,0.3978779840848808,0,0,0,0,0,0,0
COL9A3,0.0,0.1723809808776093,0.1336601837029724,0.0,0,0,0,0,0,0,1
RBM38,0.0,0.004427699728497,0.0236008025203849,0.0,0,0,0,0,0,0,0
RRAD,0.0,0.0951979239035963,0.198432063810796,0.0,0,0,0,0,0,0,0
TTLL5,0.0798794702873381,0.005644316564036,0.0039534413302481,0.3978779840848808,0,0,0,0,0,0,0
TUBG2,0.0,0.0324200533556695,0.0254798438688287,0.0,0,0,0,0,0,0,0
PREB,0.020489522145845,0.0180590922373951,0.0704030628049225,0.0,0,0,0,0,0,0,0
UBA5,0.0,0.0236054277358557,0.0008076896898696,0.0,0,0,0,0,0,0,0
GRIK5,0.1009840332504603,0.5817402682155053,0.0094372319487649,0.0,0,0,0,0,0,0,0
SLC22A17,0.0204908937756295,0.2523371828478879,0.0670268351992842,0.0,0,0,0,0,0,0,0
RP2,0.0409846355524893,0.0149957532938405,0.0886013165120416,0.0,0,0,0,0,0,0,0
ADGRA1,0.0393393870679144,0.2906463592275285,0.0,0.0,0,0,0,0,0,0,0
MFSD12,0.0,0.0338869640177388,0.0339652830238867,0.0,0,0,0,0,0,0,0
STEAP4,0.0205559944436582,0.0061291791724489,0.1458509590981863,0.0,0,0,0,0,0,0,0
AP4E1,0.0605075603344457,0.0036315631523645,0.0342946923081337,0.0,0,0,0,0,0,0,0
ANGPTL4,0.0204615182649683,0.0706997440951039,0.1510137105102819,0.0,0,0,0,0,0,0,0
CIP2A,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
TYMS,0.0204378138061762,0.015324693820558,0.2056430654997128,0.0,0,0,0,0,0,0,0
IRX3,0.0204908739267645,0.0636192256910036,0.0707787642982332,0.0,0,0,0,0,0,0,0
B3GNT2,0.0,0.0298084230079428,0.1153089643454474,0.0,0,0,0,0,0,0,0
B3GNT8,0.0205085903090187,0.209313226217797,0.1177851220462312,0.0,0,0,0,0,0,0,0
KRT23,0.0204678312122707,0.0481772098210581,0.0745286577493173,0.0,0,0,0,0,0,0,0
PCSK6,0.059999266255832,0.0137882297821617,0.0810036719925672,0.0,0,0,0,0,0,0,0
PARP15,0.0,0.3203595381056529,0.0192850825065563,0.0,0,0,0,0,0,0,0
PIGL,0.0410552805962055,0.0032023671913905,0.0540893894694139,0.0,0,0,0,0,0,0,0
CILP,0.0614274213546853,0.0808064251216805,0.1753040845583392,0.0,0,0,0,0,0,0,0
ACER3,0.0204327160840947,0.1205833336825754,0.0760104059312263,0.0,0,0,0,0,0,0,0
CADM2,0.0591478723006501,0.0741335244615337,0.1556332433295167,0.0,0,0,0,0,0,0,0
NUBP1,0.0,0.0012747206576874,0.0081832883965567,0.0,0,0,0,0,0,0,0
SCNN1D,0.0203349470203429,0.2301125511964889,0.0899318346730145,0.3236074270557029,0,0,0,0,0,0,0
MFSD14A,0.0,0.0023507851388386,0.0,0.0,0,0,0,0,0,0,0
ABCA7,0.0,0.0185143631694449,0.0042142099621225,0.0,0,0,0,0,0,0,0
PDXP,0.0205279697000294,0.0012826962707025,0.0697390246517763,0.0,0,0,0,0,0,0,0
CD7,0.0,0.1082708117124657,0.0005551676251074,0.0,0,0,0,0,0,0,0
SNTG1,0.2545172590441605,0.4712767313506844,0.0,0.0,0,0,0,0,0,0,0
NYX,0.0,0.0692318438121423,0.0,0.0,0,0,0,0,0,0,0
BSPRY,0.0,0.0179752268885514,0.0814639340527865,0.0,0,0,0,0,0,0,0
ATG16L2,0.0,0.0009010507523254,0.0492852757719866,0.0,0,0,0,0,0,0,0
ZP2,0.0,0.0,0.3571809621100801,0.0,0,0,0,0,0,0,0
CDH4,0.0,0.5394609139074444,0.1528807604420888,0.0,0,0,0,0,0,0,0
SIGLEC14,0.0410176193621674,0.0,0.1855609873640444,0.0,0,0,0,0,0,0,0
ATP6V1G3,0.0,0.0181440022901544,0.0,0.0,0,0,0,0,0,0,0
DBP,0.0,0.0012437350402437,0.0084377969432069,0.517241379310345,0,0,0,0,0,0,0
FABP2,0.0,0.1122311297325771,0.0,0.4190981432360743,0,0,0,0,0,0,0
TRAPPC2B,0.0,0.0303547591000219,0.0,0.0,0,0,0,0,0,0,0
OSGEPL1,0.0,0.0389467026313591,0.0239260152998083,0.0,0,0,0,0,0,0,0
SPTBN5,0.061205969126292,0.1240329940853354,0.1049419501137933,0.7294429708222812,0,0,0,0,0,0,0
GNG11,0.0202647282706073,0.1672156061384499,0.2703134137155616,0.0,0,0,0,0,0,0,1
LMTK2,0.0813507153309944,0.072382495849035,0.0383937966271,0.0,0,0,0,0,0,0,0
LYRM1,0.0,0.138485291599411,0.0492001973536145,0.0,0,0,0,0,0,0,0
ZNF671,0.0201359020015891,0.2758880834657329,0.0552927717063123,0.0,0,0,0,0,0,0,0
UROS,0.0,0.0008664748435129,0.0270875143517938,0.0,0,0,0,0,0,0,0
CYP3A4,0.0,0.0,0.1792610819384656,0.0,0,0,0,0,0,0,0
LOXL4,0.0205179276630003,0.0291229025958843,0.0394493683663928,0.0,0,0,0,0,0,0,0
TGIF2,0.0202718631106554,0.0051522907632184,0.0187428015882597,0.0,0,0,0,0,0,0,0
NR2E1,0.0,0.5609947552473956,0.0126303031230067,0.6710875331564987,0,0,0,0,0,0,0
ETFRF1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
TUBGCP3,0.0,0.0204285745581743,0.0005787801631247,0.8222811671087533,0,0,0,0,0,0,0
TTBK1,0.0804712688915259,0.4772054955580895,0.0195299807433125,0.0,0,0,0,0,0,0,0
SPATA5L1,0.0,0.0002875277911126,0.0571507091542964,0.7294429708222812,0,0,0,0,0,0,0
SUMF2,0.0,0.0544960762129205,0.0010866811857474,0.0,0,0,0,0,0,0,0
APOC3,0.0,0.0930592402627589,0.0,0.3183023872679045,0,0,0,0,0,0,0
P2RY4,0.0204802174697031,0.1889559842610799,0.039064159444023,0.0,0,0,0,0,0,0,0
GAS2L1,0.0201770727691941,0.0164635934551473,0.0733016017596378,0.0,0,0,0,0,0,0,0
GJD3,0.0,0.1994038982369519,0.1066351571496821,0.0,0,0,0,0,0,0,0
SLC39A8,0.0,0.0028008106792452,0.3346641759769401,0.4190981432360743,0,0,0,0,0,0,0
SCAMP2,0.0,0.0327907627711146,0.0489989970217843,0.0,0,0,0,0,0,0,0
FXYD2,0.0,0.2009229239006216,0.062160190746781,0.3183023872679045,0,0,0,0,0,0,0
BCAP29,0.0,0.0155874091670742,0.0263351281079919,0.0,0,0,0,0,0,0,0
GPR87,0.0205116400638473,0.3786759512766263,0.3654952010258104,0.0,0,0,0,0,0,0,0
GTPBP8,0.0,0.0515832032178829,0.0128311224821574,0.0,0,0,0,0,0,0,0
SCLY,0.0,0.0172005293277471,0.053800560049016,0.0,0,0,0,0,0,0,0
ING1,0.0,0.0104065586611863,0.0187800956359044,0.2015915119363395,0,0,0,0,0,0,0
ADCK1,0.0408494011637559,0.0064656065340847,0.006818520588629,0.3978779840848808,0,0,0,0,0,0,0
PIGK,0.0,0.0120598684550012,0.0007651141863338,0.0,0,0,0,0,0,0,0
PHTF2,0.0198774830394567,0.0043571724302293,0.0494066611395985,0.0,0,0,0,0,0,0,0
OXA1L,0.020115487820861,0.0280519531537634,0.0204086392975986,0.0,0,0,0,0,0,0,0
ALDH3B1,0.0,0.1023756170128349,0.1674415306500454,0.0,0,0,0,0,0,0,0
HOXB1,0.0613483644147075,0.0,0.0,0.0,0,0,0,0,0,0,0
STARD8,0.0,0.02701121193731,0.269692486870155,0.0,0,0,0,0,0,0,0
GP5,0.0,0.1694383842617361,0.1832159923351844,0.3607427055702918,0,0,0,0,0,0,0
TPPP3,0.0,0.1109169236670268,0.3654723851922329,0.0,0,0,0,0,0,0,0
POC1B,0.0,0.0041977909541964,0.0107583537232003,0.3527851458885941,0,0,0,0,0,0,0
NSL1,0.0,0.0009853174330841,0.029289530528877,0.0,0,0,0,0,0,0,0
MRPL52,0.0,0.0156934567930579,0.0738902424237711,0.0,0,0,0,0,0,0,0
ATP2B3,0.079873748937923,0.2086566516468415,0.0,0.0,0,0,0,0,0,0,0
FOXS1,0.0205304977937452,0.0653254603721243,0.0317878918481682,0.5331564986737403,0,0,0,0,0,0,0
TXLNG,0.0,0.0141390675764006,0.0121787351376323,0.0,0,0,0,0,0,0,0
TRPS1,0.1178863534161475,0.0455468088412886,0.0247755494587682,0.0,0,0,0,0,0,0,0
PEX1,0.0407739118332981,0.0009507296741824,0.0426670646853771,0.0,0,0,0,0,0,0,0
MMRN1,0.0199287465287033,0.0,0.2922500638430308,0.4190981432360743,0,0,0,0,0,0,0
MRPS16,0.0,0.0093036108241552,0.0761360721367303,0.0,0,0,0,0,0,0,0
B3GNT4,0.0,0.0892474102582659,0.1189314086959227,0.3527851458885941,0,0,0,0,0,0,0
ZBTB20,0.0404638620420393,0.0048712484483431,0.062043475025406,0.0,0,0,0,0,0,0,0
SLC46A3,0.0204946947233813,0.0649293987471152,0.063320603927108,0.0,0,0,0,0,0,0,0
VPS37D,0.0204301704141464,0.005639541996515,0.109913917173503,0.0,0,0,0,0,0,0,0
TAZ,0.0204124604576286,0.0933760513967642,0.0441260949819555,0.0,0,0,0,0,0,0,0
SGCE,0.0,0.0,0.1585492592620966,0.0,0,0,0,0,0,0,0
FGD1,0.0410338018176051,0.1068008038347034,0.027479483395326,0.0,0,0,0,0,0,0,0
CMC1,0.0204764338432856,0.0149499158748245,0.0213860448175914,0.6180371352785148,0,0,0,0,0,0,0
UBE3C,0.0194982698947938,0.0027248093850708,0.0145336574483676,0.0,0,0,0,0,0,0,0
APOC2,0.0,0.0809410040715091,0.2018110286076565,0.0,0,0,0,0,0,0,0
GAS1,0.0204848313263995,0.3225415174534612,0.1321265286166452,0.0,0,0,0,0,0,0,0
NEUROG2,0.0,0.1939801697826516,0.0,0.4190981432360743,0,0,0,0,0,0,0
ACADM,0.0,0.0078218455820643,0.0309533422920356,0.0,0,0,0,0,0,0,0
FAM8A1,0.0,0.0354448654338672,0.0584885250092458,0.0,0,0,0,0,0,0,0
TSPAN3,0.0,0.1082036698508464,0.0239126873000834,0.0,0,0,0,0,0,0,0
COL6A3,0.1293427347370905,0.0242607176658959,0.0989043132139683,0.0,0,0,0,0,0,0,1
MPO,0.0411008554589988,0.0846854805348628,0.1324369533020563,0.0,0,0,0,0,0,0,0
NAT9,0.0,0.0076500409572417,0.0942470372664571,0.0,0,0,0,0,0,0,0
IGSF10,0.0802738712973247,0.0264733230605576,0.4302082218915,0.0,0,0,0,0,0,0,0
ABCC8,0.0981828743389185,0.3325914561737673,0.1788784314358888,0.0,0,0,0,0,0,0,0
ZNF2,0.0407484346370976,0.0133321686950786,0.0079917701439907,0.0,0,0,0,0,0,0,0
CLCA4,0.0817016817455187,0.0,0.1811908489645833,0.0,0,0,0,0,0,0,0
GABRA2,0.1001078128860268,0.0,0.2692804962515259,0.0,0,0,0,0,0,0,0
ZNF260,0.0592299972025193,0.02073243610923,0.0511499234715508,0.0,0,0,0,0,0,0,0
CCL18,0.0,0.529306765644491,0.1263443055267118,0.0,0,0,0,0,0,0,0
ATP6V0E2,0.0,0.0856075516183207,0.0270557984374221,0.0,0,0,0,0,0,0,0
DGKQ,0.0,0.0472601425402645,0.0311001979492984,0.3448275862068966,0,0,0,0,0,0,0
CDH11,0.1404874959292991,0.2170576489931192,0.0172706342571543,0.0,0,0,0,0,0,0,0
SLC27A2,0.0,0.0363869275654533,0.1238436538863828,0.0,0,0,0,0,0,0,0
GPR50,0.0616406538035673,0.1644687896260982,0.0,0.0,0,0,0,0,0,0,0
IQGAP3,0.0614669375871138,0.0103866675567494,0.3846751967031939,0.0,0,0,0,0,0,0,0
TMEM246,0.0201769070999878,0.0545505138917035,0.26827427675186,0.0,0,0,0,0,0,0,0
FCGR3A,0.0204881246166676,0.3231174058521407,0.1878254739663342,0.0,0,0,0,0,0,0,0
HYKK,0.0,0.0,0.0150231174538105,0.0,0,0,0,0,0,0,0
NUDT5,0.0204659858082346,0.0031394373531379,0.0670014354904412,0.0,0,0,0,0,0,0,0
TBXAS1,0.0205351651623579,0.0055936794053674,0.0970281086541793,0.0,0,0,0,0,0,0,0
NDUFB3,0.0,0.0087079298650727,0.0317580224469183,0.0,0,0,0,0,0,0,0
FOLH1,0.1019194042244656,0.0832378724771145,0.028496903809298,0.0,0,0,0,0,0,0,0
TSTA3,0.0,0.0427110625911815,0.1284807693669904,0.0,0,0,0,0,0,0,0
GTF2H2,0.0,0.0,0.0401819266070316,0.0,0,0,0,0,0,0,0
SLC8A3,0.0793463800198603,0.3474091124293645,0.244551030438323,0.0,0,0,0,0,0,0,0
ACAD11,0.0408818819139839,0.0075343973198989,0.0464324489356518,0.0,0,0,0,0,0,0,0
GALC,0.0192366912567375,0.0490784680292894,0.1096880138864227,0.3978779840848808,0,0,0,0,0,0,0
KCTD11,0.0,0.032163801265553,0.0280574743069461,0.0,0,0,0,0,0,0,0
FRMD8,0.0,0.0555778970644362,0.0303863674159377,0.0,0,0,0,0,0,0,0
GMPR2,0.0,0.0,0.0126224323818684,0.0,0,0,0,0,0,0,0
EIF2A,0.0,0.000426413279973,0.0146926376255495,0.0,0,0,0,0,0,0,0
HERC4,0.0383865827895314,0.0059270084833159,0.0177934184143994,0.0,0,0,0,0,0,0,0
YBEY,0.0,0.0325373990037341,0.0473442642487282,0.0,0,0,0,0,0,0,0
PHF2,0.0,0.0487458658030609,0.0857777037669714,0.0,0,0,0,0,0,0,0
PLA2G15,0.0,0.00260306586829,0.0754961800279677,0.0,0,0,0,0,0,0,0
DBNDD2,0.0,0.0049838289345698,0.037662644737002,0.2175066312997347,0,0,0,0,0,0,0
EBF4,0.0,0.2205479554924521,0.0326570975047893,0.3448275862068966,0,0,0,0,0,0,0
PARPBP,0.0,0.0,0.1965884923824618,0.3527851458885941,0,0,0,0,0,0,0
TEX35,0.0,0.1197195683210681,0.16316966880502,0.0,0,0,0,0,0,0,0
CACNA1D,0.0773844282419282,0.0,0.1159872888568525,0.6578249336870028,1,0,0,0,0,0,0
ZNF10,0.0201416869906136,0.0035369678357147,0.0391181815710585,0.3527851458885941,0,0,0,0,0,0,0
ACP2,0.0,0.0038992595080009,0.01801376514957,0.0,0,0,0,0,0,0,0
DNASE1L1,0.0205119999192897,0.0243185098968494,0.023002743341077,0.0,0,0,0,0,0,0,0
GLRA2,0.0595432168807533,0.0396057619448328,0.0,0.0,0,0,0,0,0,0,0
ANKRD11,0.1187659343896868,0.0042493287215412,0.032025583289282,0.4986737400530504,0,0,0,0,0,0,0
