gene1,gene2
WDR11,NT5C2
SLIT3,GHR
TRAIP,RAD54L
RBM25,PASK
SGCD,PTPRD
PTPRB,PDE3B
HDAC11,ACAA1
DNTTIP1,CATSPER1
SETBP1,BCL2
USHBP1,BTNL9
MYOZ1,GGTLC1
HNF1A,DDC
FZR1,DPP9
TSPAN7,AKR1C1
WDR74,STIP1
PDE6D,COPS8
SCAF11,CCNT1
TET2,ANKRD50
PDGFRB,HEYL
SCML2,MSI1
GFRA2,FHL1
SFTPA2,ABCA3
PTPN6,IKBKE
CHRNA9,BDKRB1
GSDMA,CSF1R
SERBP1,KHDRBS1
UBA7,TNFRSF14
GDF5,CLEC5A
FSCN1,FJX1
NKX3-2,COL11A1
STAU1,ELMO2
POLD3,EED
FYTTD1,DCUN1D1
ZCRB1,PTGES3
LYPD6,E2F7
UBE2V1,MATR3
STX8,COPS3
KIF18B,DNMT3B
HMGA1,FOXM1
PMM2,MKLN1
UBE4B,KIF1B
PDZD8,FAT1
MGAM,DENND11
PIN1,FBXW9
RAD51D,GOSR1
PILRA,GM2A
PACS2,IRF2BPL
NLN,HSPA4
PPP2R2A,BNIP3L
SNAP23,HBP1
PTOV1,KMT5C
UBXN11,SH2B1
DNASE2B,ATP6V0D2
SPARCL1,RGS5
PLXND1,IQSEC1
TUSC3,CNOT7
PPP1CB,HNRNPLL
PAK4,LSR
RNF5,KLHDC3
RARG,PXN
SMNDC1,MINPP1
SLC26A6,PTOV1
ICE2,CTDSPL2
MTPN,CHCHD3
TM2D2,ADAM9
LNX2,ALCAM
RBM7,CUL5
TARDBP,HNRNPH3
SNRNP40,RBBP4
WDR90,MAPK15
M6PR,GLUD2
INCA1,DPH1
RDH12,CIDEC
NDEL1,MAP2K4
SF3B3,DHX38
XPNPEP1,WAPL
RBM23,NOP9
TXNDC9,GSKIP
B4GALT4,ALDH1L1
RAP1GAP,RAB40B
MPP2,ITGA2B
UCK1,PTPA
RCE1,KLC2
MYO5C,LMO7
TOP1,SMARCC1
TM6SF1,TLR4
NSRP1,GGNBP2
YTHDC1,RBBP6
HDLBP,AP3D1
MON1A,APEH
PTPRC,ARHGEF6
CDC73,BLZF1
MFAP4,IL13RA2
SEMA4G,PCSK9
EXT1,ASAP1
RDH5,GLYCTK
GGTLC2,GGTLC1
TRIM24,PAXIP1
PTDSS1,MTERF3
REXO1,AMPD2
UVRAG,EMSY
MECOM,AHCYL2
MEAK7,EMC8
MSL1,CDK12
TLE4,LRRC4
STAC2,ACADL
TMEM198,RUNDC3A
LMAN2,LGALS3BP
PSMB9,ETV7
SRSF1,PPM1B
M6PR,LPCAT3
HELQ,DNAJB14
SLC7A7,LAPTM5
ERN2,BCAS1
PIK3CG,EVI2A
VPS26A,NRBF2
ESF1,CSNK2A1
VPS52,TAF8
PRCC,DEDD
PHAX,CTNNA1
IRS2,DUSP4
SH3BP4,HS6ST1
EVC,ATP8B2
SNRPC,MEA1
TIMD4,IL16
IPO7,GLUD2
ZFHX3,BPTF
NUP37,CCDC59
TCIM,RASD1
TAB3,MED14
WWP2,MON1B
LRRK2,LAMP3
NOL7,MCUR1
PEA15,GNAI2
RAB21,CNOT2
PSMF1,FKBP1A
PKIG,MAGEH1
SULT1B1,B3GALT5
XRCC3,CHTF18
IL1A,DSE
FEM1B,DPP8
INMT,ALKAL2
CD34,ARHGEF15
UBC,AP2M1
POLR2E,ORAI1
SCN4B,LPL
CDKN1B,AEBP2
P2RX4,NEU1
MTOR,EIF4G3
FCGRT,CD81
MTCL1,LUZP1
SCN3A,NKAIN2
HDGFL2,DAPK3
WDR59,IST1
LRCH3,LMLN
SCNN1D,ASIC3
PUF60,CYC1
NEU1,FLOT1
GPATCH1,ANKRD27
IRF2,DCTD
NAPRT,FBXL6
PKD2L1,KCNJ5
CLEC4A,CD80
KANSL3,ASXL1
SOS1,FBXO11
UGT2B17,UGT2B15
IDO1,GBP1
SNAPC1,HIF1A
TECPR2,DDX24
MAP1S,FCHO1
PURA,DMXL1
ZFPM2,SGCD
SPG7,MC1R
HEG1,ADARB1
PSMA1,PET117
GPBP1L1,ATPAF1
CTSF,CDIP1
SNRPD3,EIF4ENIF1
ZBTB7B,PC
ZNF592,SIN3A
KLF8,CFLAR
SOX6,FRAS1
KMT2D,ANKRD52
SUDS3,MLEC
KCNA5,CASQ2
PDPK1,NUDT16
CYP2F1,CNGA4
OXSR1,DCAF1
SLC39A11,PNPO
LCP2,CD53
NDST1,GATA2
TUBB4B,NELFB
PPME1,ALG8
PTCH2,DNAH1
RGS1,GPR183
UBTF,BCL7A
GIMAP5,CD226
MIB2,CROCC
LSG1,FBXO45
USP48,PRDM2
TUBGCP6,CYP2D6
PNPLA8,MTPN
TMEM187,IDH3G
SLC22A17,EFEMP2
PIK3R4,DNAJC13
SCN1A,CAPN3
CD247,ASB2
FAS,ARL6IP5
UBL7,COMMD4
IPO11,GFM2
PIAS4,HDGFL2
ILF2,DAP3
TFE3,OTUD5
TGFBI,CORO1C
NKTR,NAPB
PROS1,ARHGAP31
VIRMA,OSGIN2
PARS2,MRPL37
SMARCAD1,KLHL8
POU2F1,BPTF
ZFAND1,CHMP4C
PRG4,INMT
PPP1R12B,ELK4
MDC1,CPSF7
MST1,CARNS1
TMEM201,NOC2L
SFI1,PBX4
RAP1GDS1,EIF4E
IREB2,HMG20A
SLA2,IL9R
ITGAL,CD37
SLC39A11,CCDC47
PLCD3,ETHE1
SH3PXD2A,CNTNAP1
ALPP,ALPG
FPR3,CD86
HLA-DMB,CD83
TMPRSS2,ACSL5
SCAF1,AKT1S1
RPL8,EXOSC4
SLC5A3,LTN1
KDM3B,CLINT1
MFSD2A,ESYT3
FAM20A,CFI
SDCBP,ACTR2
PLA2G10,HCN4
MZF1,JMJD7-PLA2G4B
MAEA,CTBP1
SEPTIN7,H2AZ2
EP300,CRTC3
PXDN,GALNT14
THRB,GATM
SORBS2,RAP1GAP
DZIP3,CNTRL
PIGW,KPNB1
SLC16A2,MMP2
ZNRF2,COA1
MYCN,KLK12
TGFBR3,ARHGAP6
LATS2,JAK1
MYO1C,FLII
KCNA5,ATP1A2
PIK3CB,DNAJC13
NUBP2,BCL7C
ORAI2,LRWD1
TNXB,SLIT3
SOCS7,POGZ
OGDH,IPO13
UTP6,PSMD11
ZRANB2,RABGGTB
DPP8,CSNK1G1
NUMB,MIDEAS
ZNF346,RAB9B
RND3,DST
VIM,AXL
TEKT1,CFAP53
LAMC3,COX4I2
TEKT1,SPAG6
RRAS,NR1H2
MAP3K7,FBXL4
UBE2M,TRIM28
UBA6,SCLT1
TYK2,MRI1
NAAA,MS4A6A
TYK2,ABCA7
MED1,BECN1
VPS50,BET1
SKA3,NEIL3
PIGQ,FAAH
PCDHA12,PCDHA10
HTT,BOD1L1
XIAP,ATP7A
SMCR8,ASXL2
WAS,IL2RG
RGS10,MCUB
OGN,ITGA8
YWHAH,ACTB
SGTA,SF3A2
TRPV2,SELPLG
TBL3,RNPS1
RGS5,PLPP1
NTS,IGFBP1
MAPK7,LLGL1
SYT1,KNTC1
GGT7,FRS3
SPTB,LTK
TMX1,ARF6
PDGFRA,CLSTN2
SNRPD2,RPS19
LRPAP1,GLB1
RASSF9,IL20RA
HPS5,ACSL4
TIMM8A,NKRF
TMED2,CDK2AP1
DUS2,DDX19A
COL16A1,ADAMTS10
IL32,IL2RG
SPDEF,AGR2
TMEM119,MFAP4
MCUB,GBP1
IKZF1,BCL11B
PDCD10,MRPS22
TCF4,MCC
RSPH4A,DNAI3
SF3B1,PIKFYVE
WIPF1,HS3ST3B1
DYNLT3,ATP6AP2
CPSF2,CCNK
SPHK1,FSCN1
TLR4,SNCA
MTA3,GTF3C2
DIS3L,ALDH5A1
FNBP1,FKBP15
POLK,CHURC1
NUP54,EIF4E
WNK3,ELOVL4
CST7,CD3D
POLR2G,MRPL49
DCN,CTSK
HOMER3,COLGALT1
NR0B2,FAM3B
SNRPF,ALKBH2
TICRR,FANCI
GCNT2,ACOT13
LRP8,ABCC1
NAP1L4,CARS1
FMO2,AOC3
MICOS13,GADD45GIP1
WRAP53,TMEM107
PTGDR2,ADH1B
MS4A6A,AIF1
MTFP1,EMC6
ODC1,FXYD4
PLAC1,CENPA
MLLT11,GNG4
WDR5,ASB6
UBASH3A,TRAF3IP3
H3C3,H2AC16
TONSL,DDX11
UHRF2,KDM4C
RBM15,CEP295
TOMM7,NDUFA4
UCN3,CPB2
TSNAX,TOMM20
PGGT1B,FEM1C
SUPV3L1,BCCIP
PAQR8,FRMD4B
HIPK2,DENND11
OGFR,ARFGAP1
RING1,FRS3
POLR3H,ACO2
FADS6,DLX3
TXK,PIWIL4
SLC6A20,FNIP2
ZFYVE26,ZFYVE1
SRP68,CANT1
ODC1,CHRNA5
UBE2V1,ABHD1
MMP14,GJB2
LILRB3,LILRB2
LILRA1,LCP2
NEURL4,CDAN1
SIGIRR,PTDSS2
NPTXR,CHST6
PRKAG1,ATP5F1B
RSRC1,GMPS
PLEKHM2,AP1B1
TAF1C,RAD9A
IYD,BCAS1
MMP11,COL11A1
TAMALIN,NOTCH4
MED13,BPTF
SPTLC1,SEPTIN10
TUBA1A,MFAP2
RAN,DYNLL1
DPH3,CYB5R4
STAG2,AMMECR1
SLC18A2,MS4A2
SEPTIN4,SCN4B
PRAM1,PDE1B
STING1,ADRA1B
NFATC1,MAP3K3
UCP2,PRKACA
POLE4,ANAPC11
UTP23,TAF2
USH1G,FADS6
NISCH,DGKD
LYPLA2,GPATCH3
RPL36A,EIF4A1
SEL1L3,PARP4
VARS1,EHMT2
THBS2,INHBA
MZT2B,MRPL12
SART1,PRKCSH
PGD,PANX2
LMAN2,DDX41
VEGFB,ROM1
WIPF1,MAF
RDX,FDX1
RAD23A,FARSA
RAB11FIP5,BCL9L
SREK1,RUFY3
NOL12,CRYBB3
MDFI,ARHGEF4
LOXL1,BGN
STIL,NDC1
SUPT5H,AKT2
PTPRC,CD84
PLCB2,PARVG
SRSF1,ADSL
MLLT1,MAP2K7
SH3RF1,NET1
HLA-DQB2,HLA-DPB1
SUFU,CTDSP2
RAD1,FBXO4
NUBP2,NTHL1
NAA10,AURKAIP1
VAV1,LAPTM5
SGCB,CALD1
MAP3K3,GGA2
SLC38A5,MMP2
MOB1A,ACTR3
TRIP12,AGFG1
NVL,NUP133
TBC1D24,ESYT3
SETD7,KLHL2
ZP3,SSBP1
VEGFD,PIP5K1B
SDHAF3,MRPS33
NUMB,DCAF5
NFE2,LRG1
TCF3,KHSRP
SCN7A,ITGA8
ZNRF3,EIF4ENIF1
EMSY,CEP295
UBE2J2,SZRD1
SIRPG,CD247
UPK2,FOXE1
FPR2,CXCR2
PRPSAP2,DRG2
GIMAP5,CD160
NFRKB,HINFP
STING1,CD74
KIF27,IFT74
SPRY4,MSN
TMCO1,MGST3
PSIP1,HAUS6
SNRPE,PRDX6
REPS1,LATS1
TRIM29,TNS4
TNNI2,PRAM1
CYP2S1,APOBEC3C
ETNPPL,CGA
SF3A1,OSBP2
SEMA4F,ETNK2
RNPC3,NKTR
EFEMP2,ARHGEF25
TALDO1,ABHD4
PXN,PLEC
TFF2,TFF1
WDR62,POU4F1
MGME1,ESF1
TRIP11,DICER1
MIA2,DNAJC10
USP51,NMNAT3
PDE1B,IFFO1
CRY2,CGNL1
UHMK1,BROX
LIPA,HEXB
RGS3,CDC42EP1
NUP153,EXOC2
DCXR,CENPX
TAF9B,RBMX
KHSRP,CARM1
RERE,CELSR2
CH25H,ARHGAP20
MKNK2,AP3D1
SAMD9,IFIH1
SETD6,GCSH
NOS3,CLCN7
DNAH11,CFAP70
MAGEA4,FGF12
WDR25,SIVA1
PIP4K2B,CWC25
PYCR3,PUF60
NCAM1,DLL1
SH2D1A,CXCL13
CXCR3,CTSW
MNS1,BMPR1B
NOLC1,ALDH18A1
SCAF1,CIC
RIDA,COX6C
CTDSP2,BAZ2A
UBE2QL1,STMN2
NOP10,EMC4
IVNS1ABP,DHX9
PTPN12,PICALM
PIN1,CLPP
CYP4F3,ABCC2
SCFD1,FBXO33
RALY,GPS1
P3H3,MFAP2
CATSPER1,BATF3
PPP2R2C,B4GALNT1
KCNJ11,GADD45G
PPAT,NAA15
RAF1,NEK4
GNB4,CACNA2D1
PRKG1,ENTPD1
NCAPG,KIF18A
NKIRAS2,JUP
KCNMB1,ACTA2
RAB11FIP3,MGRN1
TFDP2,PIK3R4
SCN4B,CNTN6
RAPSN,CRYBB3
PRKG1,MAGI2
UBE2B,COMMD10
RAB13,CRTC2
SSR4,SDF2L1
KIF21A,DIP2B
SRSF10,PKNOX1
RFC1,BOD1L1
SLC27A5,RPS5
MIPOL1,KLHL13
RAB23,EXTL2
TBX21,REELD1
TFEB,FRS3
FEN1,CHAF1A
SYNPO,KANK2
STX7,FIG4
NUPR1,CAMP
TSR1,DHX33
MCCC1,DBT
PACS1,MARK2
TXNIP,TGFBR2
SOCS1,CORO1A
PRKG1,PARVA
GSKIP,CNIH1
PLAAT3,LIPH
STUB1,MLST8
ING5,ATG4B
RNPS1,KCTD5
SLC37A4,FOXRED1
TMEM50B,CD302
GPX2,CYP4F3
MRPL10,MLX
CTPS2,ASB9
HAL,FGA
WNT9A,SEMA4C
KIAA0319L,DHCR24
TCP11,GRIN2C
SEC14L1,ASAP1
SCN4B,NDRG2
SMOX,GJB3
USPL1,NAA16
GCM1,DIO1
CTF1,CDIPT
MIS18BP1,KIAA0586
NCKAP1L,IRF8
KLC3,CKM
FMOD,APCDD1
SLC5A3,MRPS6
MRPL10,EIF1
INIP,GTF3C4
ICAM5,FBXL16
STRN,PSME4
FRS2,CNOT2
MTHFR,AGO4
ZYG11B,PDIK1L
SALL4,CCDC14
SEPHS1,GTPBP4
CASQ2,ATP1A2
SNAI2,HTR7
MGP,INMT
PLK1,HMGA1
SHPRH,RTTN
PHYKPL,CFI
DYNC2LI1,CFAP36
DPP4,CERKL
LGALS4,CDHR5
TBC1D16,MAFG
SORCS2,PRDM16
NAV1,EPHB1
FEZ1,DACT3
POLR2G,NDUFS3
CACNA1D,ARFGEF3
USH1C,PDX1
RIMKLA,PELI2
INTS14,HACD3
TSC2,IFT140
MOCS3,CSTF1
GRK2,DGKZ
TNPO1,RIF1
CRELD2,ARSA
GXYLT1,ARID2
IL37,IL36G
ZNF598,MOGS
RAB7A,DVL3
STN1,ANXA11
EARS2,COQ7
TMEM219,MGST2
TMEM176A,C2
NINL,CECR2
SIGLEC9,OSM
TBL3,MLST8
CHST4,B3GALT5
MSRB3,FEZ1
IFNGR2,BTG3
SLC45A3,ITGB4
MYO1F,CARD9
RAD1,PAIP1
PDCD10,ACTL6A
REV1,ANKRD6
THSD7A,CDK13
STRA6,KIF3C
TUBD1,COIL
WDR82,VGLL4
SNRNP27,KCMF1
USH1C,IL22RA1
PRIM2,CENPQ
SEL1L3,NFKB1
GMPPB,FBXW5
PCBD1,CHCHD1
PAG1,ANKRD44
WFS1,NLRX1
CLEC4C,CLC
XCR1,IL16
MUC5AC,GMDS
SNRNP40,PPP1R8
WAPL,MAP3K20
TSTD3,ANKAR
LYL1,CORO1A
PLN,IRAG1
MYO7B,CDHR5
TMUB2,STARD3
RNF2,CDC73
FBN1,COL8A1
SESN1,SCN7A
SERPINA1,CHI3L1
THAP3,MRPL20
DVL3,CLCN2
E4F1,CHTF18
SEC11A,MRPS11
SCRIB,FAM83H
SLC25A5,AHCY
SLC25A20,PDHB
PDZD2,MTMR10
SCN1A,LRRK2
SLC8B1,RAB35
LRRC8D,LRRC8B
KCTD2,EXOC7
BANF1,ARL2
SRRT,SMPD4
YWHAE,COPS3
ELAPOR1,DEGS2
NUBP1,GDE1
USP11,UBA1
GRIN2C,GPHA2
MICAL1,CORO7
SPRTN,NUP133
DACT1,COL12A1
OXCT1,HACE1
SYNGAP1,PHC1
TESMIN,CENPA
DEPDC7,AGL
KHSRP,CHERP
SAT1,NFKBIZ
TSTD3,KPNA5
KCNJ5,CMKLR1
RFC3,CKAP2
NCF1,DOK3
NTF3,LGR5
TNS2,TFEB
POLR1D,MTIF3
FAM120C,ATRX
MSH2,CPSF3
WDR45B,NPLOC4
DMC1,BRCA1
CENPH,CCNB1
KRT6B,KRT14
FAM107B,ATP1B1
L1CAM,ANXA8
TPM4,MMP14
SPEN,MADD
SPAG8,DNAI1
IREB2,EFL1
HIRIP3,CTF1
SGSM1,ASRGL1
SLC28A3,NDP
SNRPG,DPY30
ITGB3,CDH11
NR4A3,NR4A1
STXBP3,GNAI3
SV2A,ELOVL4
RAB26,EME2
SPDYE5,CKLF
ST3GAL5,LTA4H
MFAP4,GSTM5
POLR3H,PMM1
HDAC8,CCDC192
IL22RA1,CNNM1
TWSG1,OSBPL8
GSTA1,ALDH1A1
ZCCHC4,ANAPC4
ZNF207,FANCL
TRIM44,MADD
STT3B,RAB5A
YRDC,UTP11
PLEKHG4,CDIP1
DAP,CLPTM1L
STRN,KDM3A
P2RY6,GPR84
POU2F3,NDRG2
CERS4,BCAT2
SLC11A1,HK3
SKI,HSPG2
OSCAR,BIRC7
SGCB,CLIC4
TAF1D,RABGGTB
YIPF4,ATL2
TNIK,FNIP2
LRRC41,KCNQ4
TPSD1,CPA3
SLC5A12,MAGEA6
LY6E,IFI6
PEF1,DHRS3
GNB4,FAR2
NSMF,MRPS2
PSMD2,EIF4G1
DLG1,ACAP2
TPD52,HEY1
RRN3,PARN
HPS6,DNAJB12
LCAT,ATG16L2
VCP,NOL6
GRK6,DDX41
KRR1,CCNT1
RACGAP1,CDK2
UBR5,AGO2
SIN3A,HMG20A
SSBP1,BUD31
SLC26A2,NSD1
PAFAH2,HMGCL
IFT22,AP4M1
SMARCAD1,SHQ1
MBNL2,DNAJB14
PREX1,HRH2
TMEM116,CYP2R1
TMEM70,POLR2K
SAP30L,FBXW11
INTS4,ALG8
DEPTOR,APOH
PIN1,CDKN2D
GALNT11,BTBD9
ZMYND8,YTHDC1
YIF1A,PYCR1
TRIM39,TRIM27
H2BC17,H2BC11
SON,HLCS
HOGA1,BCAN
NFATC4,AKAP8L
NEK1,AKAP6
NME8,CLEC2D
TUBB6,LGALS1
PLEKHA3,MBD5
DHX9,AFG3L2
MCM3AP,HLCS
MCRS1,AAAS
WDR45B,FOXK2
PNISR,GABRR2
LMBRD1,ITM2B
MRPS27,BTF3
PTPN11,ATP2A2
MMP14,FSCN1
ZEB2,MAF
RPGRIP1,METTL3
RPP40,BYSL
TET3,EP400
PRPSAP1,NOL11
POLR3K,DNAJA3
HES1,EPHB3
THAP4,IMP4
SPEF2,DNAH6
RBM5,ENOSF1
GGA1,ANKRD54
TET1,RTTN
NOP9,DCAF11
SMUG1,PYM1
NOMO3,NOMO1
SELENOI,RAB10
TRAF3IP1,PER2
WRN,PCM1
TEFM,C17orf75
ITGA2,ELK3
SGPP1,NR3C1
PPP1R8,MED18
UBE2J1,RNGTT
XBP1,ELAPOR1
RHOT2,CIAO3
GIGYF1,FOXD4
ST6GALNAC1,CEACAM6
NUBP2,MLST8
TADA1,MRPS14
SLC25A4,HSDL2
RINT1,PUS7
TIAM1,HIVEP3
PUM2,ITSN2
MAPKAPK3,CRTAP
WDR83,HSD11B1L
MSRB3,HEPH
SHTN1,COX15
SPRED1,DPYD
SRD5A3,RAB27B
CAPN10,ATG4B
SYTL3,SNTB1
NR3C2,COL4A4
TUBA1C,PGAM1
UBTF,NAIF1
INPP4B,ADAM28
NPC1L1,KLK1
BCL2,ADCYAP1
ISG20,DUSP4
DVL1,AGRN
ROBO4,PDE2A
ETF1,CDC23
JAML,BTK
RAB11FIP3,GDPD5
RECQL4,PKMYT1
SYNGAP1,SLC2A4
USP34,UBE4A
ORC1,CTPS1
HEATR1,AHCTF1
TUBA1C,EIF4A3
SCN7A,ADH1B
KCNK1,ATP1B1
SPATA2L,APRT
PSMG1,MIS18A
USP30,SART3
CYTH3,ARHGAP20
ZEB2,DOCK4
RAB1A,PPP3R1
STK25,BCS1L
ST8SIA4,CP
TBCC,MRPL2
FLRT3,FHL5
MYLIP,BTBD9
PITPNM3,FYCO1
ENKUR,DNAI1
OSCAR,FGR
EMC6,BOLA3
PSMD4,PFDN2
USF2,SIRT2
SENP7,LIG4
TPD52L2,PSMA7
TUBA1B,PGAM1
DNMT3A,DNAH17
SP3,ITCH
USP37,SBF2
PAK4,PAF1
MDH2,GNB2
CLEC14A,CDH5
STRADA,RHD
RFC5,GMNN
PDPN,MMP2
PABPN1,NFATC4
KDM2A,EP400
PENK,GFRA1
PDLIM5,BMPR1B
FANCG,ALKBH6
F11R,ERBB3
ATP1A2,ADH1B
SEC61B,NANS
LMO2,APCDD1
PYCR1,GPS1
SH3BP4,KIF3B
SHLD2,SAR1A
PI4K2A,ACTR1A
VIPAS39,SNW1
FBRS,ATXN2L
SPTB,KCNQ5
TRIP10,PPP1R13L
ZC3H14,TRIP11
MAPK12,CENPM
RAI2,MYOM2
PIBF1,DIS3
PUM2,ATL2
SPHK1,COL7A1
PI4K2B,DHX15
PRORP,MIPOL1
TRPM4,PNPLA2
SNW1,AHSA1
MFSD10,DGKQ
KLF5,CHP1
SYK,SPN
PLLP,MMP28
PYROXD2,ACCS
VSIR,CD82
PXN,PIEZO1
NUP54,HMGN4
TCF4,PCSK5
VCP,PIGO
SEPTIN11,ADAMTS3
TM2D1,MIER1
ATF5,AKT1S1
KPNA2,BIRC5
POMK,GPAT4
TMCO1,SDHC
POLR1D,GTF3A
PFDN5,KRTCAP2
TCIRG1,RASSF1
NABP1,AANAT
GABARAPL1,DUSP16
COL6A1,BMP1
PLEK,LCP1
NUP37,GPN3
STOML2,CLTA
GALNT2,EGLN1
DOCK6,CACNA1H
UBXN6,NR1H2
NUDT21,DNAJA2
TRAT1,GPR171
LUZP1,AFAP1
HADHB,GTF3C2
OSTM1,MANEA
SOS2,FBXO34
SLC7A7,LAIR1
LAP3,GBP1
TSC22D2,DCBLD2
TMEM258,POLR2G
PPARA,EP300
YWHAE,MRM3
EEF1AKMT1,ALG5
SLC4A2,RNF40
PNKP,IRF3
PLOD1,CD276
MED25,BICRA
MED1,DHX8
SPEN,KDM2A
SDC1,GABBR2
TUBG2,ACBD4
TYRO3,CYFIP1
MRTO4,ENO1
SFTPD,HP
IREB2,ASB7
CADM1,ATP8A1
NXF1,GBA2
BCL2,ANK2
TXLNA,KPNA6
RWDD4,CASP3
CFAP53,AK8
TCF4,AKT3
DCXR,ASPSCR1
PTPRF,IPO13
MKRN3,GABRA3
CD1E,CCL17
SREBF2,SCD
MTNR1A,KCNJ11
GRK3,DOP1A
RIC1,C9orf72
WNT5B,LOXL1
INO80C,ELP2
SLC10A7,ELF2
TSC22D4,ALKBH4
TUBB8,TRIM45
SLC25A29,MLXIPL
RAMP3,FCN3
TK1,H2AX
CIDEC,AGMO
USP7,UBN1
LHX2,E2F2
MRPL38,CDK5RAP3
KTI12,BTF3L4
BIRC6,AAK1
TGFBI,G0S2
SNX3,RAB32
LAMB1,AKAP12
YY1AP1,PIP5K1A
UTP4,CYB5B
UBE2O,EXOC7
WAC,USP6NL
MRPL39,ATP5PF
SCNN1A,CYB561
AP2A1,ACTN4
TDRD1,ACKR2
SCAP,IP6K1
LILRB1,CYTH4
DECR2,CIAO3
NFRKB,ARHGAP32
TBCC,POLR1C
TNNC2,CKM
WAS,CORO1A
PATZ1,FZD8
SPAG5,KIF18B
LHX9,DISP1
GHITM,ANXA7
TRIM36,POU3F2
KPNA3,DIS3
XPO7,CCAR2
RAP2C,NUP62CL
TRUB1,DCLRE1A
NMRAL1,MRPS34
ZNF473,KIF24
DNASE1L2,ASIC3
PDK1,CEP128
PPP1R9A,KMT2C
SOS2,NEMF
DYNC1LI1,CNOT10
USH1G,FOXE1
RNGTT,CASP8AP2
MYLK,LMCD1
TFG,B4GALT4
TUBA1B,CDK4
UGT1A6,AKR1B10
TSLP,MYOCD
MED1,KPNB1
ISCA2,ACOT2
GSAP,ANKRD44
TMEM138,NAA40
RNF13,NCK1
STK36,ANKZF1
SUN3,RGS9BP
RAB3GAP1,GIGYF2
NELFB,ASB6
RHOT2,FES
CTSK,COL8A2
LEF1,FBN1
HGS,CSNK1D
FKBP3,DNAAF2
MSI1,GLDC
CCDC18,ATAD5
MED13L,BPTF
ZNF207,TEFM
VPS37C,TUBB2A
UFC1,CREB3L4
RCC1L,MDH2
EFEMP1,CAVIN2
CDC42BPA,ASH1L
MFAP4,CYBRD1
RRP7A,PES1
SPECC1,MAP4K4
RANBP2,BIRC6
TBC1D13,DAB2IP
TENT4B,HEATR3
POLR1G,MARK4
RAB5C,PSMD3
MRPL1,COPS4
YME1L1,ITGB1
PRPF8,PITPNA
TRIR,ELOF1
TUBGCP6,PNPLA7
GLRX5,CINP
YARS2,INTS13
ZYX,MYADM
ZFX,EIF1AX
CTDSPL2,BLOC1S6
SUOX,LDB1
SPCS3,DNAJB14
POLR2K,MRPL13
VNN2,CD53
LDB2,GUCY1A2
TNFRSF19,LRIG1
MTMR10,DAPK1
PRELID1,GET3
SRSF4,FBXO42
UBE2G1,TSR1
SDAD1,SCFD2
PLD4,CD1E
LYL1,IL34
UBE2D2,NDFIP1
LOXL2,COL5A2
FRS2,CAND1
KAT2B,ANKRD44
SFSWAP,RBM19
DEPP1,CXCR4
EED,DBF4
YWHAH,NAGA
PRKDC,CHD7
MEA1,LSM2
SKA2,MCM6
KLF7,CREB1
AGTR2,AGER
NKX3-2,MMP11
H2AZ1,CCNB1
SH3KBP1,RALB
DNAJC11,CEP85
FBXL7,EBF2
RFNG,FAAP100
PSMA4,COX5A
SCML2,KIF1A
RHOBTB2,CACNA2D2
RAPGEF2,KIF13A
TMEM43,ADRA1B
RGS18,MS4A6A
PDE10A,FST
PPFIA1,PICALM
RGS18,P2RY12
MUC13,ANKS4B
TP53BP1,SPG11
UFSP1,KCNG2
TRAPPC2L,HSBP1
FSTL1,FRMD6
MMS19,ARMH3
FMO5,DEPTOR
MRPL47,ACTL6A
YBX2,TNNI3
ZFYVE27,POLL
UBXN6,TLE5
UCHL1,CABYR
NIPBL,LIFR
AZIN2,AK2
KLHDC1,CREBRF
GPX3,GPIHBP1
CCNC,ASF1A
THAP7,ESS2
POLE,DBF4B
SNX2,PHAX
PTHLH,CDH2
PCSK2,CBR1
PSMD8,EIF3K
SELENBP1,ORM2
RAD51D,MYO19
MMP13,MMP11
LRGUK,FLACC1
NPTXR,COL23A1
QRICH1,GORASP1
SIX1,CERS4
WAS,IFFO1
TTK,FBXO5
FOXA3,FKBP1B
SNX18,APBA1
DBT,ACADM
SP1,SCAF11
NKG7,LAG3
YTHDF1,LSM14B
TRPM7,FAN1
PMS1,ORC2
PTPN11,PRDM4
ZNF76,KLC4
EFTUD2,AATF
PDZK1,LHX4
UFD1,RANBP1
PLXNB2,GSN
PRDX2,CLPP
TAC4,CIT
CCND1,BAIAP2
MAPK14,CDC5L
NTF4,ICAM5
ROMO1,ERGIC3
MAT2A,DDX5
SOCS2,SFTPA1
CDIN1,CDC27
USP13,KAT7
TRAPPC13,NUDT12
PSMD14,HSPE1
TRPV3,DNMT3B
ROS1,DMBT1
GGCX,BTBD9
LSM14B,GID8
TCF21,GRIA1
TPPP,DAPK2
SLC9A5,SCNN1D
PUM2,PPP1R21
SRFBP1,SNX2
E4F1,AXIN1
SGCD,GPR88
PNMT,GRB7
MGAT5B,FSCN1
TAS2R14,DDX47
PKP1,FXYD4
PHF14,CDK13
VASH2,MBTD1
NHP2,BNIP1
SLC35B2,MRPS18A
PRKCH,IKZF1
PHF12,IKZF4
UBE2H,TNPO3
POLR2E,FKBP8
ANKS4B,ADH6
SRRT,ACTR5
LYRM2,ASF1A
H2AC16,H1-5
SFSWAP,CHFR
PPCS,ELOVL1
TRIM21,IFITM1
ZNF423,DIO3
CD28,CCR4
CNTN1,ABCG2
