gene,MF: LUSC,METH: LUSC,GE: LUSC,CNA: LUSC,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
CENPBD1,0.0,0.0,0.0019661243455723,0.0,0,0,0,0,0,0,0
PECR,0.0,0.0223779194256782,0.1107745542579208,0.3517699115044247,0,0,0,0,0,0,0
PDE10A,0.0544993441400801,0.0887366820846182,0.0585584596473359,0.0,0,0,0,0,0,0,0
ZNF33A,0.0532759957556572,0.0156427443859511,0.0261950423318994,0.0,0,0,0,0,0,0,0
GFRA4,0.0,0.1112400272728723,0.0,0.0,0,0,0,0,0,0,0
PSPN,0.0,0.0,0.0624240155315709,0.0,1,0,0,0,0,0,1
MUC6,0.054743666615707,0.1501354056724284,0.230152038721331,0.5420353982300884,0,0,0,0,0,0,0
AOX1,0.0,0.1677775440653124,0.2757262405724353,0.0,0,0,0,0,0,0,0
THBS3,0.0,0.0191084019621901,0.000654310366617,0.0,0,0,0,0,0,0,1
GPR26,0.0,0.3127251099836377,0.0,0.0,0,0,0,0,0,0,0
MBTPS2,0.0,0.031091947672797,0.0257840605120492,0.0,0,0,0,0,0,0,0
KCNQ5,0.0472385787503168,0.0861161739270509,0.2198205453878148,0.0,0,0,0,0,0,0,0
CLCA2,0.0,0.0,0.5769886237229874,0.0,0,0,0,0,0,0,0
COL8A2,0.0,0.0174501113202868,0.0258659364730716,0.0,0,0,0,0,0,0,0
DIMT1,0.0,0.0135912516257734,0.0088290877477137,0.0,0,0,0,0,0,0,0
B4GALT1,0.0,0.0267476028197258,0.0119724076533554,0.0,0,0,0,0,0,0,0
KCNK9,0.1097081460478142,0.157462966862309,0.2094537610935292,0.0,0,0,0,0,0,0,0
SAA4,0.0,0.2556383885961981,0.0009312527593662,0.0,0,0,0,0,0,0,0
SLC5A7,0.0,0.1012429684495547,0.2748500199010433,0.0,0,0,0,0,0,0,0
PTGER1,0.0,0.1087862876913353,0.1967248661603131,0.0,0,0,0,1,0,0,0
MMP17,0.0540954761071297,0.0121687472661959,0.0845544579336123,0.1902654867256637,0,0,0,0,0,0,0
ADCY10,0.0542220043086718,0.2859466569635724,0.1121077793299546,0.0,0,0,0,0,0,0,0
HTR1F,0.0,0.1174812299617133,0.2070592317840734,0.1747787610619469,0,0,0,0,0,0,0
RAX,0.0,0.391968120570048,0.1385323946604024,0.0,0,0,0,0,0,0,0
POFUT1,0.0,0.0202886508569172,0.0583301466580381,0.0,0,0,0,0,0,0,0
COL25A1,0.0,0.0,0.1829325874055657,0.0,0,0,0,0,0,0,0
KLK1,0.0,0.2354136659267611,0.0279964093317607,0.329646017699115,0,0,0,0,0,0,0
BST1,0.0,0.6087882251919189,0.2027578895209742,0.0,0,0,0,0,0,0,0
CHRDL1,0.1091754953631767,0.0023671021791838,0.4298112750413899,0.0,0,0,0,0,0,0,0
ADCY7,0.0,0.1326895314494046,0.110980518630318,0.0,0,0,0,1,0,0,0
GAL3ST4,0.0,0.0689207485709244,0.0540539693705585,0.0,0,0,0,0,0,0,0
PRIMA1,0.0,0.1649988690831664,0.0822016342665251,0.0,0,0,0,0,0,0,0
TCFL5,0.0,0.0015448002698027,0.0586844555528271,0.0,0,0,0,0,0,0,0
NPNT,0.0,0.0052697485033564,0.2105903656832106,0.0,0,0,0,0,0,0,0
TJAP1,0.0,0.024816469191548,0.0107366383374912,0.0,0,0,0,0,0,0,0
DNAJC6,0.0541320186959084,0.2299340188106091,0.1086331953928571,0.0,0,0,0,0,0,0,0
CDH12,0.1632584377331541,0.0287270922159332,0.0858502134510215,0.0,0,0,0,0,0,0,0
ESPN,0.0,0.0,0.2685649585151888,0.504424778761062,0,0,0,0,0,0,0
INHBE,0.054915274441576,0.0286005541838871,0.1512183434813375,0.0,0,0,0,0,0,0,0
PROZ,0.0,0.0911734101178485,0.0532468728517829,0.2013274336283185,0,0,0,0,0,0,0
CYC1,0.0549336171267128,0.0117661383321342,0.1069840886539941,0.0,0,0,0,0,0,0,0
SERPINA4,0.0546059227367451,0.1363836845988936,0.0968530811629969,0.0,0,0,0,0,0,0,0
ST8SIA3,0.0,0.3764867342366341,0.0,0.0,0,0,0,0,0,0,0
ST8SIA4,0.0547245329188624,0.0769307863221021,0.1032727582442426,0.8539823008849557,0,0,0,0,0,0,0
ST8SIA2,0.0,0.0931806611669881,0.1504210119416966,0.0,0,0,0,0,0,0,0
CAMK2N1,0.0,0.0217365506107957,0.2596093204449187,0.504424778761062,0,0,0,0,0,0,0
SIX6,0.0,0.4421053518233906,0.0,0.0,0,0,0,0,0,0,0
ST3GAL4,0.0,0.0557497638893441,0.0450391837313653,0.0,0,0,0,0,0,0,0
PAX1,0.0,0.3562361797549584,0.0606389525683389,0.0,0,0,0,0,0,0,0
RYK,0.0,0.0119835732959746,0.0657460711139284,0.0,0,0,0,0,0,0,0
CPM,0.0,0.0,0.3126352652266474,0.3938053097345133,0,0,0,0,0,0,0
SEMA4B,0.0,0.0883138010806513,0.1783116684174127,0.0,0,0,0,0,0,0,0
EPHB3,0.0547277228957246,0.0127611751421566,0.2138079143032582,0.0,0,0,0,0,0,0,0
SECTM1,0.0,0.0677157806971632,0.1549636911454164,0.2256637168141592,0,0,0,0,0,0,0
ASCC3,0.0545813607851655,0.0105138690574418,0.0463154828983788,0.0,0,0,0,0,0,0,0
RGS13,0.0,0.0836034311854872,0.285124209072978,0.0,0,0,0,0,0,0,0
GREM2,0.0547310303611604,0.1333157616435598,0.2935441116282797,0.0,0,0,0,0,0,0,0
KANSL3,0.0546991516459284,0.0126818571247178,0.0306095116360144,0.0,0,0,0,0,0,0,0
P2RY12,0.0,0.0,0.2800232989954809,0.0,0,0,0,0,0,0,0
THOP1,0.0543540978905947,0.0016990661926122,0.0912871415342623,0.0,0,0,0,0,0,0,0
FCER2,0.0,0.2635425925877597,0.1266401840618606,0.0,0,0,0,0,0,0,0
KLRC3,0.0,0.0,0.1431993711069299,0.0,0,0,0,0,0,0,0
KL,0.0548942423294522,0.0598922645784679,0.4063251777314685,0.0,0,0,0,0,0,0,0
CRISP3,0.0,0.0,0.2012649104708337,0.0,0,0,0,0,0,0,0
CD300LF,0.0,0.3148434654512657,0.2772571487624565,0.5221238938053098,0,0,0,0,0,0,0
GGNBP2,0.0546688914391923,0.013816541613217,0.0019631185100732,0.0,0,0,0,0,0,0,0
RAB37,0.0,0.0475580338117738,0.2293558550890701,0.5221238938053098,0,0,0,0,0,0,0
PTH,0.0,0.3734540161407575,0.0,0.0,0,0,0,0,0,0,0
HIVEP3,0.0,0.1325578757585127,0.1003301120882455,0.0,0,0,0,0,0,0,0
EMCN,0.0,0.1214489502949539,0.3549859905293045,0.0,0,0,0,0,0,0,0
PODXL2,0.0,0.0088495553340278,0.2219670734669126,0.0,0,0,0,0,0,0,0
CLEC11A,0.0,0.2553349174964094,0.0021912291295963,0.329646017699115,0,0,0,0,0,0,0
GUCY2F,0.054745049213695,0.0425623368054782,0.0,0.0,0,0,0,0,0,0,0
MPZ,0.0,0.0459936805683951,0.0296343566522587,0.0,0,0,0,0,0,0,0
SCARF2,0.0,0.1332695390276936,0.1218083291597528,0.75,0,0,0,0,0,0,0
VTCN1,0.0,0.1746267986399682,0.3051103976890192,0.4889380530973451,0,0,0,0,0,0,0
SIGLEC1,0.0548023898724011,0.0660397115248286,0.2314213058693125,0.0,0,0,0,0,0,0,0
ALG2,0.0548846934433716,0.0056133750231021,0.0413946959613739,0.0,0,0,0,0,0,0,0
CHRNB1,0.0,0.2488334145412319,0.02105864037215,0.0,0,0,0,0,0,0,0
ADAM2,0.0,0.2301307718548207,0.0,0.0,0,0,0,0,0,0,0
SLC12A1,0.0527420076040714,0.0,0.0,0.0,0,0,0,0,0,0,0
RAB15,0.0,0.0,0.0031729880315617,0.0,0,0,0,0,0,0,0
HAMP,0.0,0.0,0.1224951694190433,0.0,0,0,0,0,0,0,0
P2RX3,0.0,0.0360403706817735,0.0,0.0,0,0,0,1,0,0,0
CARD14,0.0544882230784458,0.0,0.2858073300252882,0.0,0,0,0,0,0,0,0
DSC3,0.0,0.0282112709522799,0.5980292199818372,0.0,0,0,0,0,0,0,0
CPAMD8,0.0539912457324097,0.1363075798948491,0.3452100295710114,0.0,0,0,0,0,0,0,0
CCK,0.0,0.140173380915577,0.3063997333378666,0.0,0,0,0,0,0,0,0
NPY2R,0.0,0.3085273828971611,0.0,0.0,0,0,0,0,0,0,0
SEMA3C,0.0,0.3331447493642018,0.0021972211952236,0.0,0,0,0,0,0,0,0
IFI27,0.0547886557034549,0.0423232692505517,0.081416687292403,0.0,0,0,0,0,0,0,0
TPO,0.0,0.2639161128083692,0.0469865842523911,0.1106194690265486,0,0,0,0,0,0,0
ZNF382,0.0538401087186913,0.6444203789022357,0.1065782370265915,0.0,0,0,0,0,0,0,0
IL31RA,0.0,0.0,0.1714106157758099,0.0,0,0,0,0,0,0,0
MYO15A,0.1535932450948098,0.0946947848337142,0.1155998608296767,0.0,0,0,0,0,0,0,0
ANPEP,0.0543843706372992,0.197719587547038,0.200925758048884,0.0,0,0,0,0,0,0,0
GKN2,0.0,0.1937517293482197,0.7361207298953782,0.0,0,0,0,0,0,0,0
NKX2-2,0.0548549310673168,0.1619739872753829,0.0,0.0,0,0,0,0,0,0,0
DSCC1,0.0,0.0270815546287652,0.2214988099498288,0.0,0,0,0,0,0,0,0
POLM,0.0,0.0079673472952875,0.0187944286055027,0.0,0,0,0,0,0,0,0
GPR1,0.054513344477139,0.6212765634360754,0.0864127937292645,0.0,0,0,0,0,0,0,0
CFHR3,0.0545839608764194,0.0,0.112613457179671,0.0,0,0,0,0,0,0,0
SHROOM3,0.0,0.1019517498615037,0.2358833379689443,0.0,0,0,0,0,0,0,0
IGLL1,0.0,0.2499973181156898,0.0,0.0,0,0,0,0,0,0,0
CCDC6,0.0,0.0183403197635693,0.0231731480012903,0.0,0,0,0,0,0,0,0
MMP25,0.0,0.0633669320553828,0.1170259204704352,0.0,0,0,0,0,0,0,0
FGD4,0.0,0.0238492391073206,0.1546907350991449,0.0,0,0,0,0,0,0,0
SPINK1,0.0,0.0,0.0533689409366984,0.8539823008849557,0,0,0,0,0,0,0
DPYS,0.0,0.3985072235882841,0.1700774420518592,0.0,0,0,0,0,0,0,0
NMB,0.0,0.0418770494724201,0.081982549616724,0.0,0,0,0,0,0,0,0
FIZ1,0.0,0.0160459175076032,0.0076769805131501,0.0,0,0,0,0,0,0,0
CACNG3,0.0,0.140454572202739,0.0,0.0,1,0,0,0,0,0,0
DLK1,0.0547761178973201,0.0459426702892515,0.1776746022672749,0.3495575221238938,0,0,0,0,0,0,0
LRP1B,0.4873368810806656,0.2000808729777991,0.0205336290147295,0.2898230088495576,0,0,0,0,0,0,0
MICB,0.0,0.0248184582390767,0.0478175348455005,0.0,0,0,0,0,0,0,0
CHAD,0.0,0.2587061932852577,0.0749355656291174,0.0,0,0,0,0,0,0,1
AMY2A,0.1095826308855265,0.0,0.0,0.0,0,0,0,0,0,0,0
SERPINB1,0.0548244605023911,0.0337954122665072,0.0759860961601298,0.2964601769911504,0,0,0,0,0,0,0
CBLN4,0.1097597278971819,0.4324257540652599,0.3333433260474006,0.0,0,0,0,0,0,0,0
KCNG1,0.0548227041025849,0.116018670962579,0.422271325220095,0.0,0,0,0,0,0,0,0
KCNG2,0.0,0.0493119336440836,0.0466759810331675,0.5176991150442477,0,0,0,0,0,0,0
ASB8,0.0541208708404241,0.0479928812424484,0.0305617086778994,0.0,0,0,0,0,0,0,0
ACR,0.0,0.0,0.1619345197206512,0.2809734513274337,0,0,0,0,0,0,0
GALNT4,0.0,0.0675449077552703,0.0067323666009972,0.0,0,0,0,0,0,0,0
CHRNE,0.0,0.0780545140914966,0.0379619418067072,0.0,0,0,0,0,0,0,0
ENPEP,0.0,0.1645430245327099,0.1114087070313135,0.0,0,0,0,0,0,0,0
SIM1,0.0,0.7031731419232528,0.0,0.0,0,0,0,0,0,0,0
C1RL,0.0,0.0047960846381484,0.0477555126632865,0.0,0,0,0,0,0,0,0
CHKA,0.0,0.0111530107140712,0.1019893038463458,0.0,0,0,0,0,0,0,0
EDN3,0.0542868363485571,0.2243196188369842,0.6266768851759452,0.0,0,0,0,0,0,0,0
PRPH2,0.0,0.2299217692078759,0.119453749447328,0.0,0,0,0,0,0,0,0
GRIK4,0.0543012404324144,0.0402955883279489,0.3481227048490231,0.0,0,0,0,0,0,0,0
SCUBE1,0.0,0.102239930330392,0.4908130967469221,0.0,0,0,0,0,0,0,0
SCUBE2,0.1088894158642024,0.0857656962649075,0.0830758702407522,0.0,0,0,0,0,0,0,0
ZNF689,0.0,0.0024849798934345,0.0260828797674711,0.0,0,0,0,0,0,0,0
OLFM3,0.05437633269362,0.0687422840863909,0.0,0.0,0,0,0,0,0,0,0
NANOS1,0.0,0.0711873467486723,0.0070110734286688,0.0,0,0,0,0,0,0,0
DAZ3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
NPTX1,0.0,0.0220279890534852,0.0696380992188986,0.0,0,0,0,0,0,0,0
PAIP2B,0.0,0.0090999859931767,0.0456507355652233,0.0,0,0,0,0,0,0,0
HOXB13,0.1095753090717127,0.1686746869828375,0.3357995978764801,0.0,0,0,0,0,0,0,0
CORT,0.0,0.090824955481627,0.0317005890303436,0.504424778761062,0,0,0,0,0,0,0
IGSF5,0.0,0.0,0.1088085303940475,0.0,0,0,0,0,0,0,0
VEZT,0.0,0.0085107567985044,0.0056465876204664,0.0,0,0,0,0,0,0,0
JCHAIN,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
CD1E,0.1066915459490079,0.5171077717454721,0.2000642606541714,0.0,0,0,0,0,0,0,0
IL1RL2,0.0548662624212514,0.288294635449096,0.1741759979493322,0.0,0,0,0,0,0,0,0
KCNH5,0.0538469036021886,0.2477915732245389,0.1763568086085605,0.0,0,0,0,0,0,0,0
MLNR,0.0,0.0756510264679445,0.1076446470390562,0.0,0,0,0,0,0,0,0
GHRHR,0.1093686325552484,0.4544143430127062,0.0,0.0,0,0,0,0,0,0,0
GH2,0.0547129528287405,0.2262261628177772,0.0,0.0,0,0,0,0,0,0,1
IL1F10,0.0,0.0980619555449531,0.0315401845834571,0.0,0,0,0,0,0,0,0
HLA-DRB4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
C8G,0.0,0.261362005742089,0.0185694097464554,0.0,0,0,0,0,0,0,0
HCRTR2,0.0,0.0,0.1690294278167893,0.3672566371681415,0,0,0,0,0,0,0
CFHR1,0.0,0.0,0.0246319793825252,0.0,0,0,0,0,0,0,0
ADAMTS5,0.0,0.1041259750862454,0.0436151157541998,0.0,0,0,0,0,0,0,0
SV2B,0.0,0.0037015760379407,0.0634109016942304,0.0,0,0,0,0,0,0,0
KLF8,0.0,0.0751570569506029,0.0322004968036747,0.0,0,0,0,0,0,0,0
TXNRD2,0.0538976696271138,0.0051360656390399,0.0506580461436843,0.75,0,0,0,0,0,0,0
ITIH3,0.0544576932792417,0.0205205232766641,0.2542645284744291,0.0,0,0,0,0,0,0,0
ZBTB38,0.0,0.0,0.0386693022667716,0.0,0,0,0,0,0,0,0
TYR,0.0,0.4557789302797985,0.0,0.0,0,0,0,0,0,0,0
IFI6,0.0,0.0116205456750116,0.0357110012257835,0.504424778761062,0,0,0,0,0,0,0
RASA2,0.0,0.0071611589412057,0.0036150412796265,0.0,1,0,1,0,0,0,0
PRRX2,0.0,0.066650521691313,0.2115610772698135,0.0,0,0,0,0,0,0,0
PDP2,0.0,0.009958972397844,0.0274064920755815,0.0,0,0,0,0,0,0,0
CTSF,0.054896184309834,0.0211394470890264,0.103608892833957,0.0,0,0,0,0,0,0,0
RELL1,0.0,0.0202647889180988,0.0899881698375947,0.0,0,0,0,0,0,0,0
TAF4B,0.0,0.0855308697896751,0.0943356252771699,0.334070796460177,0,0,0,0,0,0,0
ERVW-1,0.0546672021892058,0.0,0.1493640183171116,0.0,0,0,0,0,0,0,0
PHKG1,0.0,0.051539699488296,0.1131566680033046,0.0,0,0,0,1,0,0,0
OMG,0.0,0.0,0.4244738594561335,0.2920353982300885,0,0,0,0,0,0,0
RTN4RL1,0.0,0.022991763512087,0.1754442736526062,0.0,0,0,0,0,0,0,0
CLEC4A,0.0544412908880124,0.0288534539691354,0.128404588572512,0.0,0,0,0,0,0,0,0
KIAA0513,0.0534491627919663,0.0031141135847822,0.1183168920443544,0.0,0,0,0,0,0,0,0
RGS9BP,0.0,0.0001228055886021,0.1749671888053681,0.0,0,0,0,0,0,0,0
NOMO3,0.0,0.0293691348835716,0.0657567262095538,0.0,0,0,0,0,0,0,0
BPI,0.0,0.0,0.1397542364300138,0.0,0,0,0,0,0,0,0
PPM1L,0.0523062278336216,0.0005865298790345,0.0120832451806971,0.0,0,0,0,0,0,0,0
ARHGAP27,0.0,0.1229222636462164,0.0386641481350956,0.0,0,0,0,0,0,0,0
MFGE8,0.0,0.0580905312734968,0.0201725544790866,0.0,0,0,0,0,0,0,0
TBX20,0.0,0.4983737585141553,0.0933927216145064,0.0,0,0,0,0,0,0,0
ST3GAL6,0.0,0.0264770868902002,0.1413293176404416,0.0,0,0,0,0,0,0,0
ZC3H12D,0.0,0.1221249095567693,0.0105702216414721,0.0,0,0,0,0,0,0,0
WHAMM,0.0,0.0599525820963036,0.0219193093654574,0.0,0,0,0,0,0,0,0
FKBP10,0.0548647110128869,0.1576018676707472,0.1234143946816122,0.0,0,0,0,0,0,0,0
PLXNA4,0.4284148335385092,0.3955924764870114,0.1040294577919244,0.0,0,0,0,0,0,0,0
MGAT2,0.0,0.0063924940865632,0.0152652097630909,0.0,0,0,0,0,0,0,0
CC2D2A,0.0,0.3372054420383843,0.1224985650738333,0.0,0,0,0,0,0,0,0
RTN2,0.0,0.0045053479481156,0.0741017121725421,0.0,0,0,0,0,0,0,0
IZUMO1,0.0,0.2722092115067718,0.0686818769896321,0.329646017699115,0,0,0,0,0,0,0
CHRNA10,0.0,0.1035731509640147,0.1053966583155364,0.5420353982300884,0,0,0,0,0,0,0
CHRNA9,0.0,0.1211938610758191,0.0921517911837501,0.0,0,0,0,0,0,0,0
MGAT5,0.0,0.0110211223750528,0.0040810702555268,0.0,0,0,0,0,0,0,0
FNIP2,0.0,0.0168891263895755,0.188589691290074,0.0,0,0,0,0,0,0,0
SV2C,0.0,0.1039484364349256,0.0821138598439492,0.8539823008849557,0,0,0,0,0,0,0
CNNM4,0.0,0.0298450297572849,0.0225602848735009,0.0,0,0,0,0,0,0,0
ACP6,0.0546701013789511,0.0437016475879803,0.0160183997035814,0.5707964601769911,0,0,0,0,0,0,0
LOXHD1,0.0,0.0,0.3378031557812837,0.0,0,0,0,0,0,0,0
COX6B1,0.0,0.011146457312208,0.0594390978052319,0.0,0,0,0,0,0,0,0
CLEC2L,0.0,0.1233195978436542,0.2359752013757156,0.0,0,0,0,0,0,0,0
HBG1,0.1098675363039223,0.3515362797932431,0.0,0.0,0,0,0,0,0,0,0
ASCL2,0.0,0.0518663231493957,0.1291352061340728,0.5420353982300884,0,0,0,0,0,0,0
CDSN,0.0,0.2935950302179633,0.2270969302785905,0.0,0,0,0,0,0,0,0
MDFIC,0.0,0.0228679710169699,0.0873929884505978,0.0,0,0,0,0,0,0,0
HCN3,0.0543755859948479,0.0274354277606994,0.0945701979352303,0.0,0,0,0,0,0,0,0
PIWIL3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
LALBA,0.0,0.1381935391439073,0.0,0.0,0,0,0,0,0,0,0
KCNC2,0.1047360199776433,0.1099272109136015,0.0,0.0,0,0,0,0,0,0,0
KIN,0.0,0.0104195192125455,0.0123891579711948,0.0,0,0,0,0,0,0,0
ZNF217,0.0546130028235314,0.119442551026363,0.0875545246463667,0.0,0,0,0,0,0,0,0
LGI1,0.0,0.0940850233798356,0.0,0.0,0,0,0,0,0,0,0
PRKACG,0.0,0.1379058703634666,0.0,0.0,1,0,1,1,0,0,0
GNAT3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
TRPC7,0.0,0.0813598207934211,0.0,0.8539823008849557,0,0,0,0,0,0,0
PIGP,0.0,0.0146139033527053,0.0212971034851753,0.0,0,0,0,0,0,0,0
PAH,0.0,0.0334548766304514,0.0535043518960756,0.1902654867256637,0,0,0,0,0,0,0
PKLR,0.0546105809826596,0.1932899619178608,0.094132201915239,0.0,0,0,0,0,0,0,0
GALNS,0.0548761185880952,0.0099334588250215,0.0354641359655225,0.0,0,0,0,0,0,0,0
PLA2G4C,0.0,0.0119400046243065,0.1628976957105382,0.329646017699115,1,0,1,0,0,0,0
CCT6B,0.0546484392524633,0.02932389459442,0.0219668931767677,0.0,0,0,0,0,0,0,0
SCN1A,0.1502947384993394,0.0,0.4745716389048232,0.0,0,0,0,0,0,0,0
AVEN,0.0,0.038570919004486,0.0828042457894162,0.3694690265486725,0,0,0,0,0,0,0
MUC5B,0.107771143546263,0.1302149897157558,0.2331451341407525,0.5420353982300884,0,0,0,0,0,0,0
TADA1,0.0,0.0158123208236106,0.0552666387112832,0.0,0,0,0,0,0,0,0
SUPT7L,0.0,0.0709837971253134,0.0299900038677068,0.0,0,0,0,0,0,0,0
DECR1,0.0,0.009805332282652,0.0476579437949512,0.0,0,0,0,0,0,0,0
PPIP5K1,0.0,0.0,0.0396767994327295,0.0,0,0,0,0,0,0,0
TTYH3,0.0,0.0158834800912952,0.1032511084400258,0.0,0,0,0,0,0,0,0
RNF180,0.0547847558965012,0.1116211835506993,0.1833319604680519,0.0,0,0,0,0,0,0,0
USP3,0.0,0.0133911678286341,0.0139509843849898,0.0,0,0,0,0,0,0,0
STAG3,0.0,0.1427275569346156,0.0204676683368742,0.0,0,0,0,0,0,0,0
WDR82,0.0,0.0136418426293669,0.0340119989929298,0.0,0,0,0,0,0,0,0
OSR1,0.0,0.1576698825692805,0.1889717617488798,0.1106194690265486,0,0,0,0,0,0,0
SVIP,0.0,0.0,0.0653785589288615,0.0,0,0,0,0,0,0,0
PDZRN3,0.0542032969279447,0.2388946086764486,0.1549538427523926,0.0,0,0,0,0,0,0,0
ACADSB,0.0,0.0236881887110228,0.0537304699957747,0.0,0,0,0,0,0,0,0
USP36,0.0,0.00073413630708,0.0038597138572651,0.0,0,0,0,0,0,0,0
ADSL,0.0,0.0028701244878071,0.0694106532623461,0.0,0,0,0,0,0,0,0
USP37,0.0,0.0089177758965922,0.0247590915024961,0.3517699115044247,0,0,0,0,0,0,0
USP44,0.0,0.0195944234280367,0.2365550375999204,0.0,0,0,0,0,0,0,0
GLDC,0.0544403017376258,0.0754062605962627,0.0604147248706587,0.0,0,0,0,0,0,0,0
GNAL,0.0538591864080797,0.007686952684127,0.0209996034931309,0.0,0,0,0,1,0,0,0
RPL3L,0.0,0.0453097640610398,0.1654235542048273,0.0,0,0,0,0,0,0,0
USP17L2,0.0548934439904387,0.3561224479629361,0.0,0.0,0,0,0,0,0,0,0
POFUT2,0.0541410878585902,0.1033048743424033,0.0048701943798843,0.0,0,0,0,0,0,0,0
DHRS7B,0.0,0.0102558048574639,0.0734664727495394,0.0,0,0,0,0,0,0,0
DHX33,0.1081934668889694,0.024173575962694,0.0587310932865388,0.0,0,0,0,0,0,0,0
FAM129B,0.0,0.0605129650164031,0.0805451003513722,0.0,0,0,0,0,0,0,0
WDR75,0.0,0.0085828406332974,0.0995076317783371,0.0,0,0,0,0,0,0,0
SFXN4,0.0,0.0049912329363649,0.0866507180457389,0.0,0,0,0,0,0,0,0
RPL22L1,0.0,0.0282193200775249,0.1325850810000227,0.0,0,0,0,0,0,0,0
KDM1B,0.0,0.0031712698921658,0.0223084698200337,0.0,0,0,0,0,0,0,0
LIN28B,0.0,0.0,0.1276804222974409,0.0,0,0,0,0,0,0,0
INTS7,0.0,0.006792192405099,0.0882975848658164,0.0,0,0,0,0,0,0,0
GPN3,0.0,0.0005435228367384,0.020819536822397,0.1902654867256637,0,0,0,0,0,0,0
TBPL2,0.0,0.5065859494080408,0.0,0.0,0,0,0,0,0,0,0
NNT,0.0547625067637037,0.0458029320928774,0.0354871766731155,0.7831858407079646,0,0,0,0,0,0,0
PSD3,0.051597790248782,0.0489242082006588,0.0511296645061615,0.0,0,0,0,0,0,0,0
FAN1,0.0,0.0131555491717618,0.0424172996634296,0.3694690265486725,0,0,0,0,0,0,0
SBK1,0.0,0.0130998369359052,0.0800818821478731,0.0,0,0,0,0,0,0,0
GTF3C6,0.0,0.0007631333915206,0.0328399568173451,0.0,0,0,0,0,0,0,0
SSX2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
SSX2B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ONECUT2,0.0,0.2458819749091693,0.0894967352241339,0.0,0,0,0,0,0,0,0
DCAF17,0.0,0.0166383981017728,0.0651318614898093,0.0,0,0,0,0,0,0,0
ZNRF2,0.0,0.0269233465583316,0.0387726275438646,0.0,0,0,0,0,0,0,0
TRIM34,0.0,0.2645923737400739,0.1315735304032939,0.0,0,0,0,0,0,0,0
PYHIN1,0.0543191781051322,0.4542483856965905,0.1260735754058881,0.0,0,0,0,0,0,0,0
ATG4C,0.0,0.0113917215877521,0.0468186539187592,0.0,0,0,0,0,0,0,0
CEP170B,0.0,0.0225132371849525,0.0536956160040573,0.3495575221238938,0,0,0,0,0,0,0
PARS2,0.0548607400266755,0.0037074090063586,0.0669769260467954,0.0,0,0,0,0,0,0,0
DIP2B,0.0,0.0103496644376336,0.076468640891276,0.0,0,0,0,0,0,0,0
BTBD8,0.0534854422266505,0.0,0.0904409741050262,0.0,0,0,0,0,0,0,0
CRTC1,0.0,0.0111294394767765,0.0320406359634154,0.0,0,0,0,0,0,0,0
WFDC5,0.0,0.275388302263179,0.2914016055493348,0.0,0,0,0,0,0,0,0
NANOG,0.0545856191884639,0.2317287522216486,0.1405716393088354,0.0,0,0,0,0,0,0,0
ZNF224,0.0,0.0014873925837002,0.0388217782349086,0.0,0,0,0,0,0,0,0
ZNF45,0.0542766166779389,0.0085105798565278,0.0268056902767479,0.0,0,0,0,0,0,0,0
ZNF226,0.0,0.0043394350399353,0.026066044640109,0.0,0,0,0,0,0,0,0
ZNF92,0.0,0.0630220445571472,0.0580413145098029,0.0,0,0,0,0,0,0,0
ZSCAN31,0.0,0.0,0.0198660935247399,0.0,0,0,0,0,0,0,0
EMX1,0.0,0.0248301361057695,0.2618788095997341,0.0,0,0,0,0,0,0,0
HOXD1,0.0,0.156277580999778,0.122766481915144,0.0,0,0,0,0,0,0,0
TIGD4,0.0,0.0133929244201451,0.1119367584880608,0.0,0,0,0,0,0,0,0
SSX5,0.0547965754751747,0.1652016383228533,0.0,0.0,0,0,0,0,0,0,0
PAPOLG,0.0,0.0256941119162003,0.0432593089630371,0.6084070796460177,0,0,0,0,0,0,0
ZNF195,0.0540738079837042,0.0237769912815785,0.0325161800314173,0.5420353982300884,0,0,0,0,0,0,0
DIP2C,0.0534177496366567,0.0723853129722988,0.0646017317938236,0.504424778761062,0,0,0,0,0,0,0
ZNF714,0.0,0.070190030033987,0.0605061397831742,0.0,0,0,0,0,0,0,0
ZNF407,0.0,0.0091147415461239,0.0580934715533208,0.0,0,0,0,0,0,0,0
ZNF273,0.0546611237141249,0.1151512157522872,0.1034259907349427,0.0,0,0,0,0,0,0,0
SP8,0.0,0.005787676585286,0.0346210553024427,0.0,0,0,0,0,0,0,0
ZNF556,0.0,0.3503985600854585,0.2097926130444652,0.0,0,0,0,0,0,0,0
ZNF519,0.0547290719308266,0.0139245342145862,0.0648758059823364,0.0,0,0,0,0,0,0,0
ZNF318,0.0544324179113227,0.0608105755798594,0.0203096502199589,0.0,0,0,0,0,0,0,0
SNAI3,0.0,0.0353354925729265,0.1518528935401213,0.0,0,0,0,0,0,0,0
