Gene,MF: BRCA,METH: BRCA,GE: BRCA,CNA: BRCA,hsa03440,hsa04010,hsa04110,hsa04115,hsa04151,hsa04310,hsa04330
GNB1L,0.0,0.0005244795942132,0.0564733262912628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRTM4,0.0105988883478058,0.0352617355367804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT3,0.0052970444649759,0.0256350321968159,0.1269163668053647,0.3561470215462611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT4,0.0052796003510165,0.0124282060163581,0.2046676635164321,0.3916349809885932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRIG2,0.0,0.0009293179565242,0.057495795271971,0.4512040557667934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWDE,0.0264638455240711,0.0541454029036219,0.2117496331200357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGFRL1,0.0106044552238801,0.0697855951618954,0.1802753134723752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO6,0.0053133276252946,0.0057238357510114,0.0451871310596501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAI2,0.0,0.3232359644715155,0.2275854183979197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPPIN,0.005310231513157,0.3614404920262849,0.3001510218265919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPPIN-WFDC6,0.0,0.3501735104378022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEAR1,0.0158881211171709,0.2590141742298233,0.2841006155546966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF594,0.0,0.0096118538431336,0.0485577032792156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R3A,0.0318109082318689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGR5,0.021138185210497,0.1816288021394267,0.1360287887247055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LRRN3,0.0157194945731229,0.6287033743126389,0.3614680223896244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5C,0.0046726071123462,0.1331053596827237,0.1245716388612818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM171A1,0.0371652237081501,0.1177249579633995,0.1966873473462354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FARP1,0.0105302626044017,0.1099220735305135,0.0425080054542087,0.2256020278833967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRT4,0.0159016375733781,0.2366127126477905,0.4561533034656743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB3,0.0052128073629424,0.3600871277360054,0.1742506606145867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL2,0.0261923022983926,0.3657967330740516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACS,0.0,0.0225983272740278,0.0320134920203458,0.267427122940431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC3,0.0053066562412856,0.0717637746126179,0.0717541577343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS16,0.0,0.0598819439230577,0.1155076574552959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKTL2,0.0053120987184317,0.0567159764584263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK2,0.0053085469695319,0.1216402018699251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP7,0.0,0.2636093456666961,0.5806435603582754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAP2,0.0052999257434387,0.0019533946197329,0.0488647078315239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALM,0.0,0.0411866500128499,0.0059184944152702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FERMT1,0.0158544329160523,0.1307095746419213,0.272701921119505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRODH,0.0,0.0033636058592183,0.0417928226782128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5AL1,0.026564402703113,0.0,0.0038870138545931,0.1888466413181242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN2,0.0317790994032582,0.4077046095122486,0.3122196656866659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALK2,0.0,0.0033558147719441,0.03267050476423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDPGP1,0.0106297137321777,0.0,0.036712728808217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GK2,0.0053138417144583,0.1564275414589943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTT2,0.0,0.0,0.0445290017437288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHPP,0.0,0.0006810838203171,0.02282116293266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAGA,0.0,0.0008119502760812,0.0412017062969939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP9,0.0053040064704468,0.4259444843449422,0.196369660273779,0.3485424588086185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPEPL1,0.0106191416947276,0.0,0.0133189677906368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAN1,0.0052990854395105,0.0131805996748946,0.0439424877903702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLB,0.0,0.3002379765081212,0.0,0.1761723700887199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCS,0.0,0.1258403596061859,0.0030885190103168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOMO2,0.0,0.0032594759236048,0.034403898676133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEBP1,0.0105303716342969,0.0271524649493017,0.0049835508750248,0.238276299112801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCD5,0.0,0.1083091096036494,0.113571424630458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP1,0.0053141365627114,0.0363387484748675,0.0540811143711624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A33,0.0,0.268369102963394,0.0886927164841864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD14B,0.0,0.0030443291890316,0.0997652596393247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A9,0.0053018837084749,0.0,0.1289822106645438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF598,0.0,0.0011949650613953,0.0705548310319707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOGA3,0.0211002896518637,0.4991800208162546,0.2134472279353375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPEP,0.0053056320022132,0.0197530169971641,0.0834226986750303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVL9,0.0105930494059346,0.0053554623251544,0.0376395969960141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL1,0.0106097930097632,0.1400466784568496,0.0,0.4144486692015209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GALT1,0.0,0.2723140470158346,0.5075648881725519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PURG,0.0053132178089613,0.0364610552688595,0.1264116201213342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPED1,0.0369337870891187,0.1484746728923389,0.3163960878015052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR15,0.0,0.2269977870283926,0.2474529673913719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX7,0.0052932625386948,0.0164727840796671,0.0377616696095647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX4,0.0263645101092026,0.6382863509608127,0.2203703699728423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMN1,0.0315120526614722,0.1980811757663003,0.0093095325020235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF362,0.0051330954650324,0.0122285856979652,0.036681996716391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D31,0.0102874203957908,0.0201917665235435,0.0918421356076374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC61,0.0052979378660219,0.0066314908997071,0.0176260098201944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGF11,0.015898964915101,0.2643027505847426,0.1487024404548716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETAA1,0.0,0.0062327522879484,0.0091508995097719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYCP2,0.0159200096852126,0.3059720365312319,0.096877866233071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF234,0.0158980274937626,0.0183511763490903,0.0316417354085217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF529,0.0,0.002495703449685,0.0391193862949281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF616,0.0052782622273818,0.0045916008758799,0.0468568065667681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD21L1,0.0053127640595946,0.0892791693539432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOPNL,0.0,0.0129473011331375,0.0068654565552287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKAP2L,0.0106271732578357,0.0056391501766094,0.3461480072519453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRCC1,0.0158206175355466,0.0415494621912722,0.0535844366153498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC33A1,0.005307819680491,0.0,0.0049311119687463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOR2,0.0052973132446858,0.0019669268372873,0.0220509833234289,0.3561470215462611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENOI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM184C,0.0,0.003216840261376,0.0396097262595634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM209,0.0156243845267126,0.0233467962851873,0.0312337947098759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM41B,0.0,0.008074586030445,0.0451118736042093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53I11,0.0053005172880419,0.0057068887106687,0.0612553491357727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMBR1L,0.0157846832158686,0.061610809962989,0.0556230269655784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT2,0.0053074209223123,0.0570658350931639,0.1316403097643306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP85L,0.0105788758965305,0.4052036276403015,0.1434438201007035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCLK2,0.0052800174907551,0.0983418297909191,0.0473784276966112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC134,0.0,0.0632392587532318,0.0291955135547347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACHD1,0.0157757198928051,0.2234409310582774,0.3006724182057452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR107,0.0052481132468896,8.505279632333004e-05,0.0038003382341313,0.376425855513308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSMD3,0.0053039076743522,0.0016665408849046,0.0356052543589364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35B3,0.005302570933874,0.0,0.0054103025116998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A6,0.0105841341445639,0.0206724661434699,0.022138184154573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM138,0.0,0.0288752170936058,0.0030280586018172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC20,0.0,0.0002482103139075,0.0067216962388538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRT3,0.0,0.0034834731418236,0.1757499433697394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO4C1,0.0053075603241643,0.0859557982471333,0.153953349753916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM216,0.0,0.0048195934468498,0.0262602702043057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC4,0.0,0.2128931450544939,0.1578205197574947,0.4512040557667934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A6OS,0.0,0.010201394177111,0.064844190925064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM1,0.0106081223124877,0.0291509129847241,0.0227066634267142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD54,0.0,0.0008712152919596,0.0197459141845734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMD4B,0.0105879725045571,0.0605124566971155,0.1016073383893751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0556,0.0052928834492511,0.0070521642160339,0.040969253881873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDSS1,0.0,0.0020100711638053,0.0366922727121669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP24A1,0.0158652407949146,0.3661571014915153,0.2106257704304535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA11,0.0,0.000436083916704,0.0353900264215761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXRED1,0.005309249104863,0.0011925454412524,0.0113979388561627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC80,0.0157594295509141,0.26702791291839,0.2452704868863635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGD6,0.0,0.0144607996450079,0.0126605881698618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARX,0.0053144898912511,0.285495812194188,0.1439758308821317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT1,0.0053147228688285,0.0040469103430293,0.0356961538257562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP5,0.0158999143649062,0.361948008190228,0.5448562046019707,0.3485424588086185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JRKL,0.005314122531719,0.110016670294094,0.1189393422791131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPT,0.0158970938415574,0.2172617558804316,0.2204377283636286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN5A,0.0105902986530656,0.1844246321640102,0.0526124162937456,0.3485424588086185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB15,0.0106276089309001,0.5242820562428672,0.1765179802742143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK2,0.0,0.0828959420961507,0.125075161888108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDA2,0.0,0.0042346052143919,0.1124735378060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFX,0.0106093619832609,0.0,0.043726147088098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS12,0.0159063770648345,0.2169600615399151,0.3554694849949165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP11A,0.0106067340042919,0.0123175577002136,0.2185167068908847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM13A,0.0204462679876329,0.3552172382374284,0.2850423836662954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPSE,0.0105794793344984,0.0387958736901682,0.0789857171526364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC43A3,0.0,0.2037195105648206,0.1154371162795001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5DC3,0.0105837398925317,0.002250564402979,0.123351201589548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RC3H2,0.0052545672722128,0.0202021445577773,0.0420424873451889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF532,0.0314096498047844,0.1523418906690204,0.0625463250039208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEPDC1,0.0053054278705784,0.0687933212561816,0.3264633910715443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A19,0.0053057768040138,0.0041766326879277,0.0863727102903446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO3,0.0105635707681566,0.0,0.4439488127224562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL8,0.0,0.0678581416955022,0.0103177496887826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNM3,0.0,0.040777425661003,0.1194752765847153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIRE2,0.0,0.055475734790803,0.0716649218893245,0.8783269961977188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRCH3,0.0052093368315943,0.0326141268386879,0.0592603401837598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF845,0.010613506131142,0.0381379474657824,0.0222493524663119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A5,0.0053012931041634,0.0353081943933727,0.1464845241314641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TATDN3,0.0052775647972668,0.0011013704703129,0.0085761240647905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTRT1,0.0053151393182009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGD2,0.02122028290035,0.0117422767494823,0.0860513656104317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCLAF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISD3,0.0052941221888581,0.0484661910389061,0.0701192998513369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBP2,0.0,0.0398425642166623,0.1006997890526506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED6,0.0,0.008478206374698,0.0848185201879471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMPD1,0.0369360547347241,0.0281217578129979,0.2742596544751595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.1599703320669127,0.1107770417114705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOVA2,0.0,0.1780680760472038,0.1770208575136808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB40,0.0052494562603333,0.0060881776826853,0.0472360195372771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXD1,0.0053127893131678,0.1727805641602075,0.1629970904048941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXE1,0.0053106742738948,0.4963223654899424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXI2,0.0,0.3564058921684143,0.2840122662337956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ1,0.0158974956392455,0.0064698558645641,0.0935852293187969,0.449936628643853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXL1,0.0,0.0711973652090376,0.0456555924324482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXQ1,0.0,0.2682013052008479,0.0070540814781418,0.2585551330798479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP9-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP9-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP9-1,0.0,0.0276327738047423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDRD5,0.0158907886887338,0.1644237312165376,0.0350639381959584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP17L5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP17L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A38,0.0105960255504262,0.0040517523262604,0.004020972697071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERKL,0.0265019470227249,0.0574489800545491,0.0529535391100098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4X1,0.0,0.2975181290350402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS3MT,0.0,0.1662054046626914,0.0241556857289939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCAR1,0.005314053203197,0.0,0.1304689199085595,0.267427122940431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIT3,0.0105129155598217,0.1824870965865773,0.2858603499266811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NELL1,0.0053064639771871,0.4011192565675107,0.2217935808961438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO5,0.0212120359915214,0.0906720126036036,0.2583238705698641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM71B,0.0052384207074296,0.3271332306551712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF865,0.0,0.0742891128502114,0.0246445149605628,0.3485424588086185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZIC5,0.015932649651815,0.5953286256884651,0.0,0.2256020278833967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDH14,0.0,0.0035808576990604,0.0002394291296065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRELID3B,0.0,0.0369321559854779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7C,0.0,0.0406450227134734,0.0106458861362437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX19,0.0,0.0711560070430279,0.0022618457471246,0.1761723700887199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ10A,0.0053088385733544,0.0012206612790884,0.0857918588864869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ2,0.0,0.0,0.0326114074445887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT8,0.0053157852807287,0.01640925650057,0.0748172378309241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYHIPL,0.0,0.5036067352560863,0.3054360249101008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ10B,0.0,0.0022279780138881,0.0083959915787924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMLHE,0.0,0.1803569896495193,0.0680664693193905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA20,0.0053079827174417,0.0188361931744417,0.0199379076882008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS35,0.0106029663906134,0.0989678464526527,0.1738565878318304,0.4537389100126743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOO,0.0,0.0315110592747082,0.08381938623094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPM8,0.0158262807923364,0.0,0.181915066872605,0.4030418250950571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCSD1,0.0105088943228507,0.0877729076123734,0.1405828206934206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TC2N,0.0106052600684985,0.1712954308010837,0.0244398801999206,0.4144486692015209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEPRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA5A,0.0053104414384262,0.043272434158871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX10,0.0,0.0587649483557701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKX1-1,0.0,0.6470599712702051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF304,0.0052810206620429,0.028076228983822,0.0378870357119177,0.3485424588086185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNGR4,0.0106268085605239,0.009349917976985,0.1430243685379669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,0.0,0.0203952719722278,0.0523465889123467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFR3A,0.0156678594851671,0.0149221399982491,0.0297300806715025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JCAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLMN,0.0053066608608927,0.004348971865142,0.0741271194633975,0.4144486692015209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELMOD3,0.0052989947949661,0.0123246934806355,0.1848217551998783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELFN2,0.0158763455490882,0.0667976387834554,0.0434588923537352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALM3,0.0053148556237889,0.0327939664620335,0.0386834359979943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8B,0.0053114670566623,0.0,0.1607450740429526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPX7,0.0053032254850075,0.3906470981194892,0.0051476002129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP16-1,0.0,0.0923283362518701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASA4B,0.0,0.1210407686537568,0.0534677114790447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2F2,0.005314580800405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS1,0.0,0.3695090024998339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE1C,0.0422594497058047,0.1655751055050789,0.4515689430474586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EYS,0.0312064814487079,0.0,0.295686174336896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES4A,0.0,0.1005652357315689,0.0663235876949926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EML6,0.0106017407431729,0.0779065604673157,0.0935044823015062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2W3,0.0,0.0,0.0461834478942612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS42,0.0,0.1061794714936995,0.2970829419171592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF573,0.0,0.0,0.0477827327865862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTMR8,0.0106227552769477,0.0417724504397135,0.1403036275896926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RAPL2,0.0052448217504334,0.0501535966716606,0.2269504583922558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA3,0.0053105204039744,0.4061289427938249,0.2491000473236822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR149,0.015942455668174,0.3385932884955974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP18,0.0,0.0037319456338373,0.0269421504676071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPEF2,0.0052907903490252,0.0824905467882513,0.2527674296221175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM20,0.0210146821859064,0.1713841124786714,0.1777360392432479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
